fid,COD_SEC,Densidad,Edad_Prome,area_m2,renta_med_,renta_me_1,pob_sec_to,per_hog_me,area_troci,porcentaje,hog_sec,%una_mujer,%un_hombre,%una_muj_1,%un_homb_1,%una_muje_,%un_hombr_,%dos_adult,%dos_adul_,%dos_adu_1,%dos_adu_2,%dos_adu_3,%dos_adu_4,%dos_adu_5,%dos_adu_6,%tres_adul,%dos_adu_7,%dos_adu_8,%dos_adu_9,%cuatro_ad,%cinco_o_m,%hogar_15_,%hogar_con,%troc_sec,hog_troc,pob_troc,%pob_15,%pob_65,%pob_ext
27,"01030",616.354542769999966,42.314207650000000,17827.106999999999971,"13931","30475","1107",2.214000000000000,17826.141,0.023,"511",0.184,0.213,0.067,0.031,0.023,0.002,0.178,0.061,0.018,0.016,0.006,0.029,2.000,0.002,0.055,0.014,0.000,0.002,0.031,0.063,0.002,0.000,1.000,"511","1107",0.098,0.127,0.321
27,"01030",616.354542769999966,42.314207650000000,17827.106999999999971,"13931","30475","1107",2.214000000000000,17827.107,0.023,"511",0.184,0.213,0.067,0.031,0.023,0.002,0.178,0.061,0.018,0.016,0.006,0.029,2.000,0.002,0.055,0.014,0.000,0.002,0.031,0.063,0.002,0.000,1.000,"511","1107",0.098,0.127,0.321
27,"01030",616.354542769999966,42.314207650000000,17827.106999999999971,"13931","30475","1107",2.214000000000000,8107.618,0.010,"511",0.184,0.213,0.067,0.031,0.023,0.002,0.178,0.061,0.018,0.016,0.006,0.029,2.000,0.002,0.055,0.014,0.000,0.002,0.031,0.063,0.002,0.000,0.455,"233","504",0.098,0.127,0.321
28,"01031",428.220172649999995,42.413640030000003,28954.306000000000495,"13347","27080","1150",2.000000000000000,23224.686,0.030,"614",0.182,0.208,0.065,0.026,0.021,0.002,0.202,0.073,0.034,0.011,0.002,0.033,6.000,0.003,0.064,0.007,0.000,0.003,0.011,0.042,0.000,0.000,0.802,"492","922",0.086,0.124,0.317
28,"01031",428.220172649999995,42.413640030000003,28954.306000000000495,"13347","27080","1150",2.000000000000000,28954.306,0.037,"614",0.182,0.208,0.065,0.026,0.021,0.002,0.202,0.073,0.034,0.011,0.002,0.033,6.000,0.003,0.064,0.007,0.000,0.003,0.011,0.042,0.000,0.000,1.000,"614","1150",0.086,0.124,0.317
28,"01031",428.220172649999995,42.413640030000003,28954.306000000000495,"13347","27080","1150",2.000000000000000,23289.280,0.030,"614",0.182,0.208,0.065,0.026,0.021,0.002,0.202,0.073,0.034,0.011,0.002,0.033,6.000,0.003,0.064,0.007,0.000,0.003,0.011,0.042,0.000,0.000,0.804,"494","925",0.086,0.124,0.317
29,"01032",384.352109639999981,41.835414810000003,58373.440999999998894,"19991","41687","2106",2.064705882000000,32001.951,0.041,"1107",0.185,0.204,0.062,0.020,0.016,0.005,0.218,0.046,0.042,0.023,0.005,0.029,6.000,0.002,0.051,0.025,0.001,0.001,0.023,0.035,0.001,0.001,0.548,"607","1154",0.089,0.120,0.245
29,"01032",384.352109639999981,41.835414810000003,58373.440999999998894,"19991","41687","2106",2.064705882000000,34320.406,0.044,"1107",0.185,0.204,0.062,0.020,0.016,0.005,0.218,0.046,0.042,0.023,0.005,0.029,6.000,0.002,0.051,0.025,0.001,0.001,0.023,0.035,0.001,0.001,0.588,"651","1238",0.089,0.120,0.245
29,"01032",384.352109639999981,41.835414810000003,58373.440999999998894,"19991","41687","2106",2.064705882000000,58373.441,0.074,"1107",0.185,0.204,0.062,0.020,0.016,0.005,0.218,0.046,0.042,0.023,0.005,0.029,6.000,0.002,0.051,0.025,0.001,0.001,0.023,0.035,0.001,0.001,1.000,"1107","2106",0.089,0.120,0.245
29,"01032",384.352109639999981,41.835414810000003,58373.440999999998894,"19991","41687","2106",2.064705882000000,56620.031,0.072,"1107",0.185,0.204,0.062,0.020,0.016,0.005,0.218,0.046,0.042,0.023,0.005,0.029,6.000,0.002,0.051,0.025,0.001,0.001,0.023,0.035,0.001,0.001,0.970,"1074","2043",0.089,0.120,0.245
30,"01033",704.004662720000056,43.355459539999998,18095.143000000000029,"16311","31686","1243",1.921174652000000,14139.495,0.018,"674",0.196,0.257,0.056,0.027,0.006,0.000,0.184,0.062,0.030,0.010,0.001,0.025,5.000,0.004,0.049,0.018,0.000,0.000,0.031,0.034,0.000,0.001,0.781,"526","971",0.057,0.126,0.336
30,"01033",704.004662720000056,43.355459539999998,18095.143000000000029,"16311","31686","1243",1.921174652000000,15031.519,0.019,"674",0.196,0.257,0.056,0.027,0.006,0.000,0.184,0.062,0.030,0.010,0.001,0.025,5.000,0.004,0.049,0.018,0.000,0.000,0.031,0.034,0.000,0.001,0.831,"560","1033",0.057,0.126,0.336
30,"01033",704.004662720000056,43.355459539999998,18095.143000000000029,"16311","31686","1243",1.921174652000000,18095.143,0.023,"674",0.196,0.257,0.056,0.027,0.006,0.000,0.184,0.062,0.030,0.010,0.001,0.025,5.000,0.004,0.049,0.018,0.000,0.000,0.031,0.034,0.000,0.001,1.000,"674","1243",0.057,0.126,0.336
30,"01033",704.004662720000056,43.355459539999998,18095.143000000000029,"16311","31686","1243",1.921174652000000,9122.580,0.012,"674",0.196,0.257,0.056,0.027,0.006,0.000,0.184,0.062,0.030,0.010,0.001,0.025,5.000,0.004,0.049,0.018,0.000,0.000,0.031,0.034,0.000,0.001,0.504,"340","626",0.057,0.126,0.336
31,"01034",734.427718619999951,39.910885170000000,22782.250000000000000,"12173","25529","1521",2.044354839000000,11167.841,0.014,"807",0.181,0.261,0.047,0.021,0.012,0.000,0.208,0.040,0.032,0.011,0.009,0.024,3.000,0.005,0.053,0.012,0.001,0.001,0.029,0.046,0.001,0.001,0.490,"395","745",0.095,0.088,0.446
31,"01034",734.427718619999951,39.910885170000000,22782.250000000000000,"12173","25529","1521",2.044354839000000,22782.250,0.029,"807",0.181,0.261,0.047,0.021,0.012,0.000,0.208,0.040,0.032,0.011,0.009,0.024,3.000,0.005,0.053,0.012,0.001,0.001,0.029,0.046,0.001,0.001,1.000,"807","1521",0.095,0.088,0.446
31,"01034",734.427718619999951,39.910885170000000,22782.250000000000000,"12173","25529","1521",2.044354839000000,22782.250,0.029,"807",0.181,0.261,0.047,0.021,0.012,0.000,0.208,0.040,0.032,0.011,0.009,0.024,3.000,0.005,0.053,0.012,0.001,0.001,0.029,0.046,0.001,0.001,1.000,"807","1521",0.095,0.088,0.446
31,"01034",734.427718619999951,39.910885170000000,22782.250000000000000,"12173","25529","1521",2.044354839000000,18163.922,0.023,"807",0.181,0.261,0.047,0.021,0.012,0.000,0.208,0.040,0.032,0.011,0.009,0.024,3.000,0.005,0.053,0.012,0.001,0.001,0.029,0.046,0.001,0.001,0.797,"643","1212",0.095,0.088,0.446
31,"01034",734.427718619999951,39.910885170000000,22782.250000000000000,"12173","25529","1521",2.044354839000000,14787.227,0.019,"807",0.181,0.261,0.047,0.021,0.012,0.000,0.208,0.040,0.032,0.011,0.009,0.024,3.000,0.005,0.053,0.012,0.001,0.001,0.029,0.046,0.001,0.001,0.649,"524","987",0.095,0.088,0.446
32,"01035",491.850085980000017,43.058155079999999,30437.445999999999913,"14193","30744","1470",2.181008902000000,30138.682,0.038,"706",0.160,0.194,0.086,0.030,0.017,0.003,0.174,0.091,0.021,0.020,0.008,0.023,4.000,0.004,0.071,0.013,0.000,0.003,0.028,0.045,0.003,0.000,0.990,"699","1455",0.094,0.157,0.299
32,"01035",491.850085980000017,43.058155079999999,30437.445999999999913,"14193","30744","1470",2.181008902000000,30437.446,0.039,"706",0.160,0.194,0.086,0.030,0.017,0.003,0.174,0.091,0.021,0.020,0.008,0.023,4.000,0.004,0.071,0.013,0.000,0.003,0.028,0.045,0.003,0.000,1.000,"706","1470",0.094,0.157,0.299
32,"01035",491.850085980000017,43.058155079999999,30437.445999999999913,"14193","30744","1470",2.181008902000000,21817.985,0.028,"706",0.160,0.194,0.086,0.030,0.017,0.003,0.174,0.091,0.021,0.020,0.008,0.023,4.000,0.004,0.071,0.013,0.000,0.003,0.028,0.045,0.003,0.000,0.717,"506","1054",0.094,0.157,0.299
32,"01035",491.850085980000017,43.058155079999999,30437.445999999999913,"14193","30744","1470",2.181008902000000,12044.877,0.015,"706",0.160,0.194,0.086,0.030,0.017,0.003,0.174,0.091,0.021,0.020,0.008,0.023,4.000,0.004,0.071,0.013,0.000,0.003,0.028,0.045,0.003,0.000,0.396,"280","582",0.094,0.157,0.299
33,"01036",752.039138719999983,41.458532699999999,16686.540000000000873,"15438","29934","1163",1.928689884000000,16686.540,0.021,"659",0.225,0.226,0.052,0.026,0.009,0.003,0.199,0.047,0.038,0.008,0.005,0.033,6.000,0.005,0.041,0.015,0.000,0.000,0.026,0.033,0.000,0.002,1.000,"659","1163",0.071,0.105,0.325
33,"01036",752.039138719999983,41.458532699999999,16686.540000000000873,"15438","29934","1163",1.928689884000000,16686.540,0.021,"659",0.225,0.226,0.052,0.026,0.009,0.003,0.199,0.047,0.038,0.008,0.005,0.033,6.000,0.005,0.041,0.015,0.000,0.000,0.026,0.033,0.000,0.002,1.000,"659","1163",0.071,0.105,0.325
33,"01036",752.039138719999983,41.458532699999999,16686.540000000000873,"15438","29934","1163",1.928689884000000,10579.211,0.013,"659",0.225,0.226,0.052,0.026,0.009,0.003,0.199,0.047,0.038,0.008,0.005,0.033,6.000,0.005,0.041,0.015,0.000,0.000,0.026,0.033,0.000,0.002,0.634,"418","737",0.071,0.105,0.325
33,"01036",752.039138719999983,41.458532699999999,16686.540000000000873,"15438","29934","1163",1.928689884000000,16562.459,0.021,"659",0.225,0.226,0.052,0.026,0.009,0.003,0.199,0.047,0.038,0.008,0.005,0.033,6.000,0.005,0.041,0.015,0.000,0.000,0.026,0.033,0.000,0.002,0.993,"654","1155",0.071,0.105,0.325
33,"01036",752.039138719999983,41.458532699999999,16686.540000000000873,"15438","29934","1163",1.928689884000000,10896.961,0.014,"659",0.225,0.226,0.052,0.026,0.009,0.003,0.199,0.047,0.038,0.008,0.005,0.033,6.000,0.005,0.041,0.015,0.000,0.000,0.026,0.033,0.000,0.002,0.653,"430","759",0.071,0.105,0.325
34,"01037",707.114139189999946,43.217488789999997,15779.548000000000684,"15437","32372","1077",2.039772727000000,15779.548,0.020,"554",0.213,0.177,0.096,0.036,0.011,0.004,0.184,0.056,0.029,0.005,0.004,0.020,4.000,0.004,0.060,0.014,0.000,0.000,0.027,0.051,0.000,0.004,1.000,"554","1077",0.086,0.136,0.279
34,"01037",707.114139189999946,43.217488789999997,15779.548000000000684,"15437","32372","1077",2.039772727000000,15770.209,0.020,"554",0.213,0.177,0.096,0.036,0.011,0.004,0.184,0.056,0.029,0.005,0.004,0.020,4.000,0.004,0.060,0.014,0.000,0.000,0.027,0.051,0.000,0.004,0.999,"553","1076",0.086,0.136,0.279
34,"01037",707.114139189999946,43.217488789999997,15779.548000000000684,"15437","32372","1077",2.039772727000000,15779.548,0.020,"554",0.213,0.177,0.096,0.036,0.011,0.004,0.184,0.056,0.029,0.005,0.004,0.020,4.000,0.004,0.060,0.014,0.000,0.000,0.027,0.051,0.000,0.004,1.000,"554","1077",0.086,0.136,0.279
35,"01038",1305.077837629999976,38.854747019999998,13487.731999999999971,"13664","27718","1599",2.562500000000000,13487.732,0.017,"651",0.201,0.230,0.057,0.026,0.012,0.002,0.180,0.061,0.034,0.015,0.012,0.020,6.000,0.006,0.051,0.008,0.005,0.000,0.031,0.037,0.003,0.000,1.000,"651","1599",0.075,0.078,0.533
35,"01038",1305.077837629999976,38.854747019999998,13487.731999999999971,"13664","27718","1599",2.562500000000000,13487.732,0.017,"651",0.201,0.230,0.057,0.026,0.012,0.002,0.180,0.061,0.034,0.015,0.012,0.020,6.000,0.006,0.051,0.008,0.005,0.000,0.031,0.037,0.003,0.000,1.000,"651","1599",0.075,0.078,0.533
36,"01039",135.233069620000009,42.133302999999998,81325.020000000004075,"15137","30708","1026",1.992233010000000,81325.020,0.104,"566",0.187,0.223,0.071,0.042,0.012,0.002,0.177,0.060,0.030,0.016,0.004,0.028,4.000,0.004,0.065,0.012,0.005,0.000,0.030,0.023,0.000,0.002,1.000,"566","1026",0.081,0.129,0.326
36,"01039",135.233069620000009,42.133302999999998,81325.020000000004075,"15137","30708","1026",1.992233010000000,73474.747,0.094,"566",0.187,0.223,0.071,0.042,0.012,0.002,0.177,0.060,0.030,0.016,0.004,0.028,4.000,0.004,0.065,0.012,0.005,0.000,0.030,0.023,0.000,0.002,0.903,"511","926",0.081,0.129,0.326
36,"01039",135.233069620000009,42.133302999999998,81325.020000000004075,"15137","30708","1026",1.992233010000000,10569.277,0.013,"566",0.187,0.223,0.071,0.042,0.012,0.002,0.177,0.060,0.030,0.016,0.004,0.028,4.000,0.004,0.065,0.012,0.005,0.000,0.030,0.023,0.000,0.002,0.130,"74","133",0.081,0.129,0.326
36,"01039",135.233069620000009,42.133302999999998,81325.020000000004075,"15137","30708","1026",1.992233010000000,71275.431,0.091,"566",0.187,0.223,0.071,0.042,0.012,0.002,0.177,0.060,0.030,0.016,0.004,0.028,4.000,0.004,0.065,0.012,0.005,0.000,0.030,0.023,0.000,0.002,0.876,"496","899",0.081,0.129,0.326
37,"01040",680.642486930000018,41.611872150000004,12879.372999999999593,"15964","34120","837",2.146153846000000,12879.373,0.016,"423",0.182,0.215,0.059,0.033,0.021,0.007,0.196,0.057,0.024,0.017,0.009,0.019,1.000,0.005,0.057,0.009,0.002,0.002,0.040,0.043,0.000,0.000,1.000,"423","837",0.103,0.121,0.313
37,"01040",680.642486930000018,41.611872150000004,12879.372999999999593,"15964","34120","837",2.146153846000000,12879.373,0.016,"423",0.182,0.215,0.059,0.033,0.021,0.007,0.196,0.057,0.024,0.017,0.009,0.019,1.000,0.005,0.057,0.009,0.002,0.002,0.040,0.043,0.000,0.000,1.000,"423","837",0.103,0.121,0.313
38,"01041",556.237355930000035,41.792968750000000,18422.542000000001281,"17089","34290","968",1.971486762000000,18422.542,0.023,"530",0.187,0.204,0.075,0.019,0.009,0.000,0.217,0.066,0.030,0.013,0.006,0.034,9.000,0.000,0.062,0.009,0.000,0.000,0.028,0.023,0.000,0.000,1.000,"530","968",0.073,0.126,0.350
38,"01041",556.237355930000035,41.792968750000000,18422.542000000001281,"17089","34290","968",1.971486762000000,18422.542,0.023,"530",0.187,0.204,0.075,0.019,0.009,0.000,0.217,0.066,0.030,0.013,0.006,0.034,9.000,0.000,0.062,0.009,0.000,0.000,0.028,0.023,0.000,0.000,1.000,"530","968",0.073,0.126,0.350
39,"01042",660.819906609999975,43.072088720000004,16385.276000000001659,"16194","33616","1040",2.039215686000000,16385.276,0.021,"538",0.193,0.225,0.091,0.022,0.009,0.006,0.167,0.065,0.024,0.013,0.000,0.017,4.000,0.000,0.069,0.019,0.000,0.000,0.028,0.045,0.000,0.000,1.000,"538","1040",0.070,0.144,0.330
39,"01042",660.819906609999975,43.072088720000004,16385.276000000001659,"16194","33616","1040",2.039215686000000,16385.276,0.021,"538",0.193,0.225,0.091,0.022,0.009,0.006,0.167,0.065,0.024,0.013,0.000,0.017,4.000,0.000,0.069,0.019,0.000,0.000,0.028,0.045,0.000,0.000,1.000,"538","1040",0.070,0.144,0.330
39,"01042",660.819906609999975,43.072088720000004,16385.276000000001659,"16194","33616","1040",2.039215686000000,7514.121,0.010,"538",0.193,0.225,0.091,0.022,0.009,0.006,0.167,0.065,0.024,0.013,0.000,0.017,4.000,0.000,0.069,0.019,0.000,0.000,0.028,0.045,0.000,0.000,0.459,"247","477",0.070,0.144,0.330
39,"01042",660.819906609999975,43.072088720000004,16385.276000000001659,"16194","33616","1040",2.039215686000000,10088.593,0.013,"538",0.193,0.225,0.091,0.022,0.009,0.006,0.167,0.065,0.024,0.013,0.000,0.017,4.000,0.000,0.069,0.019,0.000,0.000,0.028,0.045,0.000,0.000,0.616,"331","641",0.070,0.144,0.330
40,"01043",864.315002029999960,41.389337640000001,14333.691999999999098,"13739","27654","1146",1.996515679000000,14333.692,0.018,"625",0.192,0.243,0.053,0.021,0.021,0.006,0.200,0.056,0.029,0.013,0.003,0.022,2.000,0.003,0.054,0.010,0.002,0.000,0.029,0.038,0.000,0.002,1.000,"625","1146",0.090,0.107,0.405
40,"01043",864.315002029999960,41.389337640000001,14333.691999999999098,"13739","27654","1146",1.996515679000000,14333.692,0.018,"625",0.192,0.243,0.053,0.021,0.021,0.006,0.200,0.056,0.029,0.013,0.003,0.022,2.000,0.003,0.054,0.010,0.002,0.000,0.029,0.038,0.000,0.002,1.000,"625","1146",0.090,0.107,0.405
40,"01043",864.315002029999960,41.389337640000001,14333.691999999999098,"13739","27654","1146",1.996515679000000,14333.692,0.018,"625",0.192,0.243,0.053,0.021,0.021,0.006,0.200,0.056,0.029,0.013,0.003,0.022,2.000,0.003,0.054,0.010,0.002,0.000,0.029,0.038,0.000,0.002,1.000,"625","1146",0.090,0.107,0.405
40,"01043",864.315002029999960,41.389337640000001,14333.691999999999098,"13739","27654","1146",1.996515679000000,8007.272,0.010,"625",0.192,0.243,0.053,0.021,0.021,0.006,0.200,0.056,0.029,0.013,0.003,0.022,2.000,0.003,0.054,0.010,0.002,0.000,0.029,0.038,0.000,0.002,0.559,"349","641",0.090,0.107,0.405
41,"01045",510.106817480000018,42.671099929999997,27288.245999999999185,"18444","37065","1350",1.948051948000000,27288.246,0.035,"745",0.204,0.227,0.055,0.043,0.019,0.001,0.195,0.059,0.021,0.017,0.001,0.027,1.000,0.003,0.056,0.013,0.001,0.001,0.026,0.027,0.001,0.000,1.000,"745","1350",0.064,0.138,0.349
41,"01045",510.106817480000018,42.671099929999997,27288.245999999999185,"18444","37065","1350",1.948051948000000,27288.246,0.035,"745",0.204,0.227,0.055,0.043,0.019,0.001,0.195,0.059,0.021,0.017,0.001,0.027,1.000,0.003,0.056,0.013,0.001,0.001,0.026,0.027,0.001,0.000,1.000,"745","1350",0.064,0.138,0.349
41,"01045",510.106817480000018,42.671099929999997,27288.245999999999185,"18444","37065","1350",1.948051948000000,27288.246,0.035,"745",0.204,0.227,0.055,0.043,0.019,0.001,0.195,0.059,0.021,0.017,0.001,0.027,1.000,0.003,0.056,0.013,0.001,0.001,0.026,0.027,0.001,0.000,1.000,"745","1350",0.064,0.138,0.349
42,"01046",688.196792950000031,44.306472079999999,22916.770000000000437,"17594","35904","1540",2.005208333000000,22916.770,0.029,"806",0.176,0.208,0.083,0.046,0.010,0.001,0.174,0.069,0.031,0.017,0.001,0.031,7.000,0.005,0.061,0.010,0.002,0.000,0.032,0.032,0.000,0.000,1.000,"806","1540",0.074,0.168,0.319
42,"01046",688.196792950000031,44.306472079999999,22916.770000000000437,"17594","35904","1540",2.005208333000000,18330.717,0.023,"806",0.176,0.208,0.083,0.046,0.010,0.001,0.174,0.069,0.031,0.017,0.001,0.031,7.000,0.005,0.061,0.010,0.002,0.000,0.032,0.032,0.000,0.000,0.800,"645","1232",0.074,0.168,0.319
42,"01046",688.196792950000031,44.306472079999999,22916.770000000000437,"17594","35904","1540",2.005208333000000,22916.770,0.029,"806",0.176,0.208,0.083,0.046,0.010,0.001,0.174,0.069,0.031,0.017,0.001,0.031,7.000,0.005,0.061,0.010,0.002,0.000,0.032,0.032,0.000,0.000,1.000,"806","1540",0.074,0.168,0.319
43,"01047",765.179126699999983,40.782962329999997,30550.567999999999302,"15598","32111","2238",2.043835616000000,30550.568,0.039,"1170",0.206,0.236,0.050,0.027,0.011,0.003,0.212,0.036,0.026,0.013,0.005,0.034,7.000,0.006,0.047,0.016,0.003,0.004,0.019,0.039,0.000,0.000,1.000,"1170","2238",0.090,0.094,0.396
43,"01047",765.179126699999983,40.782962329999997,30550.567999999999302,"15598","32111","2238",2.043835616000000,30550.568,0.039,"1170",0.206,0.236,0.050,0.027,0.011,0.003,0.212,0.036,0.026,0.013,0.005,0.034,7.000,0.006,0.047,0.016,0.003,0.004,0.019,0.039,0.000,0.000,1.000,"1170","2238",0.090,0.094,0.396
43,"01047",765.179126699999983,40.782962329999997,30550.567999999999302,"15598","32111","2238",2.043835616000000,30550.568,0.039,"1170",0.206,0.236,0.050,0.027,0.011,0.003,0.212,0.036,0.026,0.013,0.005,0.034,7.000,0.006,0.047,0.016,0.003,0.004,0.019,0.039,0.000,0.000,1.000,"1170","2238",0.090,0.094,0.396
43,"01047",765.179126699999983,40.782962329999997,30550.567999999999302,"15598","32111","2238",2.043835616000000,8937.568,0.011,"1170",0.206,0.236,0.050,0.027,0.011,0.003,0.212,0.036,0.026,0.013,0.005,0.034,7.000,0.006,0.047,0.016,0.003,0.004,0.019,0.039,0.000,0.000,0.293,"343","656",0.090,0.094,0.396
44,"01048",850.879086529999995,41.775407289999997,15159.842000000000553,"14531","30585","1235",2.103918228000000,15159.842,0.019,"622",0.198,0.220,0.066,0.032,0.016,0.003,0.186,0.042,0.027,0.014,0.002,0.023,5.000,0.002,0.072,0.011,0.005,0.003,0.018,0.050,0.002,0.000,1.000,"622","1235",0.083,0.123,0.349
44,"01048",850.879086529999995,41.775407289999997,15159.842000000000553,"14531","30585","1235",2.103918228000000,15159.842,0.019,"622",0.198,0.220,0.066,0.032,0.016,0.003,0.186,0.042,0.027,0.014,0.002,0.023,5.000,0.002,0.072,0.011,0.005,0.003,0.018,0.050,0.002,0.000,1.000,"622","1235",0.083,0.123,0.349
44,"01048",850.879086529999995,41.775407289999997,15159.842000000000553,"14531","30585","1235",2.103918228000000,15159.842,0.019,"622",0.198,0.220,0.066,0.032,0.016,0.003,0.186,0.042,0.027,0.014,0.002,0.023,5.000,0.002,0.072,0.011,0.005,0.003,0.018,0.050,0.002,0.000,1.000,"622","1235",0.083,0.123,0.349
45,"01049",948.918950139999993,41.337175790000003,14637.606999999999971,"14668","28256","1290",1.902654867000000,14637.607,0.019,"728",0.210,0.235,0.051,0.049,0.008,0.003,0.194,0.054,0.029,0.011,0.001,0.022,2.000,0.001,0.052,0.004,0.003,0.000,0.032,0.037,0.001,0.000,1.000,"728","1290",0.072,0.115,0.410
45,"01049",948.918950139999993,41.337175790000003,14637.606999999999971,"14668","28256","1290",1.902654867000000,14637.607,0.019,"728",0.210,0.235,0.051,0.049,0.008,0.003,0.194,0.054,0.029,0.011,0.001,0.022,2.000,0.001,0.052,0.004,0.003,0.000,0.032,0.037,0.001,0.000,1.000,"728","1290",0.072,0.115,0.410
45,"01049",948.918950139999993,41.337175790000003,14637.606999999999971,"14668","28256","1290",1.902654867000000,14637.607,0.019,"728",0.210,0.235,0.051,0.049,0.008,0.003,0.194,0.054,0.029,0.011,0.001,0.022,2.000,0.001,0.052,0.004,0.003,0.000,0.032,0.037,0.001,0.000,1.000,"728","1290",0.072,0.115,0.410
46,"01050",728.075213640000015,42.128997869999999,19338.715000000000146,"14940","29566","1276",1.939209726000000,12718.168,0.016,"725",0.197,0.232,0.061,0.029,0.011,0.000,0.212,0.055,0.022,0.008,0.003,0.032,6.000,0.003,0.052,0.010,0.003,0.000,0.026,0.034,0.001,0.000,0.658,"477","840",0.072,0.119,0.372
46,"01050",728.075213640000015,42.128997869999999,19338.715000000000146,"14940","29566","1276",1.939209726000000,19338.715,0.025,"725",0.197,0.232,0.061,0.029,0.011,0.000,0.212,0.055,0.022,0.008,0.003,0.032,6.000,0.003,0.052,0.010,0.003,0.000,0.026,0.034,0.001,0.000,1.000,"725","1276",0.072,0.119,0.372
46,"01050",728.075213640000015,42.128997869999999,19338.715000000000146,"14940","29566","1276",1.939209726000000,9828.618,0.013,"725",0.197,0.232,0.061,0.029,0.011,0.000,0.212,0.055,0.022,0.008,0.003,0.032,6.000,0.003,0.052,0.010,0.003,0.000,0.026,0.034,0.001,0.000,0.508,"368","648",0.072,0.119,0.372
