fid,COD_SEC,Densidad,Edad_Prome,Proporcion,Proporci_1,Proporci_2,Indice_env,Indice_juv,Indice_dep,Indice_est,Indice_ree,Razon_prog,Proporci_3,Prop_inmig,Proporci_4,area_m2,renta_med_persona,renta_med_hog,pob_sec_tot,per_hog_med,mapa_hogares_composici,mapa_hogares_una_mujer_,mapa_hogares_un_hombre_,mapa_hogares_una_mujer1,mapa_hogares_un_hombre1,mapa_hogares_una_muje_1,mapa_hogares_un_hombr_1,mapa_hogares_dos_adulto,mapa_hogares_dos_adul_1,mapa_hogares_dos_adul_2,mapa_hogares_dos_adul_3,mapa_hogares_dos_adul_4,mapa_hogares_dos_adul_5,mapa_hogares_dos_adul_6,mapa_hogares_dos_adul_7,mapa_hogares_tres_adult,mapa_hogares_dos_adul_8,mapa_hogares_dos_adul_9,mapa_hogares_dos_adu_10,mapa_hogares_cuatro_adu,mapa_hogares_cinco_o_m,mapa_hogares_hogar_15_o,mapa_hogares_hogar_con_,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"551","06012",743.38453566,41.62979351,12.68436578,15.43756146,34.39490446,121.70542636,82.1656051,39.124487,114.36950147,44.06779661,128.57142857,27.72861357,20.9439528,43.46116028,13690.41,"13998","35891","970",2.526041667,"405","52","48","35","20","6","0","68","33","15","16","4","15","2","0","31","9","0","1","16","34","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,13690.410,0.017
"552","06013",483.33214008,42.05116697,12.74685817,15.52962298,37.57225434,121.83098592,82.08092486,39.42428035,94.87804878,46.15384615,118.18181818,28.994614,23.15978456,43.53680431,23064.744,"13057","32798","1082",2.493087558,"449","56","54","39","15","5","1","71","46","24","14","5","18","11","1","27","11","1","2","17","31","0","0","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,12247.734,0.016
"552","06013",483.33214008,42.05116697,12.74685817,15.52962298,37.57225434,121.83098592,82.08092486,39.42428035,94.87804878,46.15384615,118.18181818,28.994614,23.15978456,43.53680431,23064.744,"13057","32798","1082",2.493087558,"449","56","54","39","15","5","1","71","46","24","14","5","18","11","1","27","11","1","2","17","31","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,23029.395,0.029
"553","06014",303.72617789,45.2640264,11.38613861,21.20462046,39.68871595,186.23188406,53.69649805,48.34761322,95.92326139,41.25,91.30434783,22.60726073,18.64686469,36.96369637,39932.796,"15843","39051","1136",2.448275862,"494","60","55","69","9","6","2","57","58","19","14","2","26","10","2","40","8","3","3","18","31","1","1","105",Alvarado,40.450202509999997,-3.703489481000000,13262.446,0.017
"553","06014",303.72617789,45.2640264,11.38613861,21.20462046,39.68871595,186.23188406,53.69649805,48.34761322,95.92326139,41.25,91.30434783,22.60726073,18.64686469,36.96369637,39932.796,"15843","39051","1136",2.448275862,"494","60","55","69","9","6","2","57","58","19","14","2","26","10","2","40","8","3","3","18","31","1","1","104",Estrecho,40.454595630000000,-3.702824893000000,39932.796,0.051
"554","06015",604.90166565,41.90979782,10.0311042,15.08553655,27.83505155,150.3875969,66.49484536,33.54101765,108.44155844,67.69230769,88.63636364,31.41524106,23.01710731,50.69984448,21274.791,"13162","33586","1248",2.552147239,"530","69","90","39","15","6","1","86","46","21","8","5","18","4","3","38","9","2","0","23","47","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,8829.883,0.011
"554","06015",604.90166565,41.90979782,10.0311042,15.08553655,27.83505155,150.3875969,66.49484536,33.54101765,108.44155844,67.69230769,88.63636364,31.41524106,23.01710731,50.69984448,21274.791,"13162","33586","1248",2.552147239,"530","69","90","39","15","6","1","86","46","21","8","5","18","4","3","38","9","2","0","23","47","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,21274.791,0.027
"555","06016",507.82896907,41.92894057,11.31782946,15.09043928,33.90410959,133.33333333,75,35.88483146,110.65088757,60.18518519,120,34.52196382,27.95865633,48.8372093,38130.528,"13562","33718","1858",2.470744681,"768","90","112","76","22","9","4","114","65","37","16","4","29","11","6","48","23","9","4","20","68","0","1","105",Alvarado,40.450202509999997,-3.703489481000000,36411.199,0.046
"555","06016",507.82896907,41.92894057,11.31782946,15.09043928,33.90410959,133.33333333,75,35.88483146,110.65088757,60.18518519,120,34.52196382,27.95865633,48.8372093,38130.528,"13562","33718","1858",2.470744681,"768","90","112","76","22","9","4","114","65","37","16","4","29","11","6","48","23","9","4","20","68","0","1","104",Estrecho,40.454595630000000,-3.702824893000000,38130.528,0.049
"556","06017",687.31006806,41.04038301,11.99000833,12.48959201,39.33333333,104.16666667,96,32.41455347,110.44083527,44.28571429,96,37.13572023,28.47626978,51.20732723,17486.365,"12778","31903","1139",2.486899563,"495","75","75","37","13","8","2","78","35","25","12","2","18","6","0","38","9","1","3","21","36","1","0","105",Alvarado,40.450202509999997,-3.703489481000000,17486.365,0.022
"556","06017",687.31006806,41.04038301,11.99000833,12.48959201,39.33333333,104.16666667,96,32.41455347,110.44083527,44.28571429,96,37.13572023,28.47626978,51.20732723,17486.365,"12778","31903","1139",2.486899563,"495","75","75","37","13","8","2","78","35","25","12","2","18","6","0","38","9","1","3","21","36","1","0","104",Estrecho,40.454595630000000,-3.702824893000000,17486.365,0.022
"557","06018",481.57439989,43.42702703,11.28378378,16.41891892,44.85596708,145.50898204,68.72427984,38.31775701,102.268431,38.38383838,104.08163265,31.68918919,26.35135135,47.56756757,30754.428,"15157","37164","1435",2.44047619,"598","75","82","60","11","10","1","95","56","17","13","5","32","11","3","45","9","4","1","28","40","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,30754.428,0.039
"557","06018",481.57439989,43.42702703,11.28378378,16.41891892,44.85596708,145.50898204,68.72427984,38.31775701,102.268431,38.38383838,104.08163265,31.68918919,26.35135135,47.56756757,30754.428,"15157","37164","1435",2.44047619,"598","75","82","60","11","10","1","95","56","17","13","5","32","11","3","45","9","4","1","28","40","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,30754.428,0.039
"558","06019",629.10218507,41.58813701,10.98579783,14.53634085,30.45977011,132.31939163,75.57471264,34.26808749,110.25943396,55.26315789,123.68421053,38.8053467,30.6182122,57.01754386,38081.344,"12217","31857","2334",2.573318633,"963","147","137","82","31","15","2","139","79","35","17","1","34","8","6","67","23","6","5","44","85","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,38081.344,0.048
"558","06019",629.10218507,41.58813701,10.98579783,14.53634085,30.45977011,132.31939163,75.57471264,34.26808749,110.25943396,55.26315789,123.68421053,38.8053467,30.6182122,57.01754386,38081.344,"12217","31857","2334",2.573318633,"963","147","137","82","31","15","2","139","79","35","17","1","34","8","6","67","23","6","5","44","85","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,19518.499,0.025
"558","06019",629.10218507,41.58813701,10.98579783,14.53634085,30.45977011,132.31939163,75.57471264,34.26808749,110.25943396,55.26315789,123.68421053,38.8053467,30.6182122,57.01754386,38081.344,"12217","31857","2334",2.573318633,"963","147","137","82","31","15","2","139","79","35","17","1","34","8","6","67","23","6","5","44","85","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,38023.368,0.048
"559","06021",611.40288989,40.13393665,13.43891403,12.62443439,31.54121864,93.93939394,106.4516129,35.25091799,111.38421734,58.82352941,111.70212766,35.0678733,29.18552036,51.17647059,36172.13,"13301","33578","2091",2.477488152,"885","129","129","70","19","17","4","132","58","48","29","5","35","14","5","63","15","4","2","35","72","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,36172.130,0.046
"559","06021",611.40288989,40.13393665,13.43891403,12.62443439,31.54121864,93.93939394,106.4516129,35.25091799,111.38421734,58.82352941,111.70212766,35.0678733,29.18552036,51.17647059,36172.13,"13301","33578","2091",2.477488152,"885","129","129","70","19","17","4","132","58","48","29","5","35","14","5","63","15","4","2","35","72","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,36172.130,0.046
"560","06023",595.64632468,45.51739851,8.36785418,20.87821044,27.38095238,249.5049505,40.07936508,41.33489461,96.32183908,60,87.09677419,20.71251036,15.24440762,33.05716653,20278.137,"19178","49381","1173",2.555555556,"474","36","51","50","20","3","1","75","64","12","13","4","20","4","4","36","16","1","0","21","43","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,20278.137,0.026
"560","06023",595.64632468,45.51739851,8.36785418,20.87821044,27.38095238,249.5049505,40.07936508,41.33489461,96.32183908,60,87.09677419,20.71251036,15.24440762,33.05716653,20278.137,"19178","49381","1173",2.555555556,"474","36","51","50","20","3","1","75","64","12","13","4","20","4","4","36","16","1","0","21","43","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,20278.137,0.026
"561","06024",466.31994409,43.30874317,8.60655738,18.57923497,30.14705882,215.87301587,46.32352941,37.3358349,128.75536481,52.94117647,96.15384615,21.72131148,12.97814208,31.42076503,15708.57,"22163","43545","695",1.963276836,"379","73","62","39","10","6","3","62","31","15","11","2","14","2","0","27","6","0","0","6","10","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,15708.570,0.020
"561","06024",466.31994409,43.30874317,8.60655738,18.57923497,30.14705882,215.87301587,46.32352941,37.3358349,128.75536481,52.94117647,96.15384615,21.72131148,12.97814208,31.42076503,15708.57,"22163","43545","695",1.963276836,"379","73","62","39","10","6","3","62","31","15","11","2","14","2","0","27","6","0","0","6","10","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,15708.570,0.020
"562","06025",614.14983235,42.36830553,8.77963126,16.15452151,27.7173913,184,54.34782609,33.21637427,124.40944882,53.84615385,135.48387097,35.03072871,26.6022827,50.57067603,18559.193,"15280","35386","1071",2.288461538,"504","92","77","50","17","4","1","84","29","16","8","3","16","6","2","31","8","1","1","23","35","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,18559.193,0.024
"562","06025",614.14983235,42.36830553,8.77963126,16.15452151,27.7173913,184,54.34782609,33.21637427,124.40944882,53.84615385,135.48387097,35.03072871,26.6022827,50.57067603,18559.193,"15280","35386","1071",2.288461538,"504","92","77","50","17","4","1","84","29","16","8","3","16","6","2","31","8","1","1","23","35","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,18559.193,0.024
"563","06026",563.77790766,45.52480159,9.02777778,22.22222222,34.82142857,246.15384615,40.625,45.45454545,107.48502994,58,100,18.5515873,12.1031746,32.14285714,17892.14,"19477","42286","1023",2.140167364,"489","85","77","51","22","7","3","68","50","16","12","1","13","4","1","28","14","1","0","15","21","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,16879.791,0.021
"563","06026",563.77790766,45.52480159,9.02777778,22.22222222,34.82142857,246.15384615,40.625,45.45454545,107.48502994,58,100,18.5515873,12.1031746,32.14285714,17892.14,"19477","42286","1023",2.140167364,"489","85","77","51","22","7","3","68","50","16","12","1","13","4","1","28","14","1","0","15","21","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,17892.140,0.023
"564","06027",395.80107192,45.25511811,8.66141732,22.12598425,26.33451957,255.45454545,39.14590747,44.48236633,112.83292978,56.25,118.75,15.82677165,10.07874016,25.43307087,32109.738,"26595","54104","1212",2.023372287,"634","117","98","79","20","8","1","93","70","17","15","2","18","5","0","34","18","2","2","12","23","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,17712.413,0.023
"564","06027",395.80107192,45.25511811,8.66141732,22.12598425,26.33451957,255.45454545,39.14590747,44.48236633,112.83292978,56.25,118.75,15.82677165,10.07874016,25.43307087,32109.738,"26595","54104","1212",2.023372287,"634","117","98","79","20","8","1","93","70","17","15","2","18","5","0","34","18","2","2","12","23","0","0","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000,16981.375,0.022
"565","06028",233.20463932,46.58327869,12.26229508,27.3442623,35.73141487,222.99465241,44.8441247,65.58089034,100.65359477,53.91304348,89.70588235,12.85245902,5.50819672,18.2295082,65439.937,"32100","85701","1478",2.597539543,"559","48","35","69","18","6","1","31","116","8","22","11","19","9","6","63","26","4","1","28","35","1","2","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000,55981.117,0.071
"565","06028",233.20463932,46.58327869,12.26229508,27.3442623,35.73141487,222.99465241,44.8441247,65.58089034,100.65359477,53.91304348,89.70588235,12.85245902,5.50819672,18.2295082,65439.937,"32100","85701","1478",2.597539543,"559","48","35","69","18","6","1","31","116","8","22","11","19","9","6","63","26","4","1","28","35","1","2","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,9445.977,0.012
"566","06029",67.34219049,46.37708462,8.27671402,24.39777641,32.91139241,294.7761194,33.92405063,48.53211009,126.14107884,22.09302326,119.04761905,16.12106238,7.04138357,24.39777641,240585.886,"31297","55539","1604",1.764576458,"944","217","168","104","34","18","5","129","111","36","19","3","25","4","1","36","12","0","0","14","8","0","0","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000,192151.868,0.245
"566","06029",67.34219049,46.37708462,8.27671402,24.39777641,32.91139241,294.7761194,33.92405063,48.53211009,126.14107884,22.09302326,119.04761905,16.12106238,7.04138357,24.39777641,240585.886,"31297","55539","1604",1.764576458,"944","217","168","104","34","18","5","129","111","36","19","3","25","4","1","36","12","0","0","14","8","0","0","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,160331.165,0.204
"567","06031",339.99081989,47.89579685,12.95971979,29.33450088,37.6119403,226.35135135,44.17910448,73.29286798,83.05555556,68.08510638,66.12903226,10.77057793,6.56742557,18.56392294,33613.129,"25615","61455","1126",2.390658174,"491","46","52","72","15","10","0","42","73","22","26","9","15","2","1","50","16","0","0","21","19","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,17963.950,0.023
"567","06031",339.99081989,47.89579685,12.95971979,29.33450088,37.6119403,226.35135135,44.17910448,73.29286798,83.05555556,68.08510638,66.12903226,10.77057793,6.56742557,18.56392294,33613.129,"25615","61455","1126",2.390658174,"491","46","52","72","15","10","0","42","73","22","26","9","15","2","1","50","16","0","0","21","19","0","0","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000,9668.702,0.012
"568","06032",668.4914314,43.04665493,10.12323944,16.98943662,32.64248705,167.82608696,59.58549223,37.19806763,116.18798956,37.5,84.21052632,24.55985915,17.3415493,37.05985915,17005.612,"18089","38085","1050",2.112676056,"531","85","77","49","19","9","1","101","48","20","15","1","22","5","2","34","10","0","1","16","16","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,17005.612,0.022
"568","06032",668.4914314,43.04665493,10.12323944,16.98943662,32.64248705,167.82608696,59.58549223,37.19806763,116.18798956,37.5,84.21052632,24.55985915,17.3415493,37.05985915,17005.612,"18089","38085","1050",2.112676056,"531","85","77","49","19","9","1","101","48","20","15","1","22","5","2","34","10","0","1","16","16","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,17005.612,0.022
"569","06033",355.4518959,43.2667087,9.70996217,17.78058008,34.04255319,183.11688312,54.60992908,37.91304348,109.8540146,40.27777778,128.88888889,32.97604035,25.09457755,47.66708701,44651.07,"15912","40702","1551",2.505654281,"646","80","88","60","18","6","1","110","67","20","14","6","27","7","5","47","12","0","0","32","45","1","0","105",Alvarado,40.450202509999997,-3.703489481000000,44651.070,0.057
"569","06033",355.4518959,43.2667087,9.70996217,17.78058008,34.04255319,183.11688312,54.60992908,37.91304348,109.8540146,40.27777778,128.88888889,32.97604035,25.09457755,47.66708701,44651.07,"15912","40702","1551",2.505654281,"646","80","88","60","18","6","1","110","67","20","14","6","27","7","5","47","12","0","0","32","45","1","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,44651.070,0.057
"570","06034",561.43904281,43.97964796,8.69086909,18.04180418,25,207.59493671,48.17073171,36.48648649,112.77955272,65.2173913,73.07692308,26.73267327,16.39163916,39.8239824,16202.091,"18113","39191","901",2.115023474,"443","82","80","38","10","5","2","68","46","17","11","2","14","3","0","11","11","1","1","20","19","0","2","105",Alvarado,40.450202509999997,-3.703489481000000,16202.091,0.021
"570","06034",561.43904281,43.97964796,8.69086909,18.04180418,25,207.59493671,48.17073171,36.48648649,112.77955272,65.2173913,73.07692308,26.73267327,16.39163916,39.8239824,16202.091,"18113","39191","901",2.115023474,"443","82","80","38","10","5","2","68","46","17","11","2","14","3","0","11","11","1","1","20","19","0","2","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,16198.775,0.021
"571","06035",768.85549392,43.91303048,10.28093246,19.90436342,29.42942943,193.60465116,51.65165165,43.23630137,116.69758813,48.68421053,120.37037037,33.83144053,27.43574417,46.56306037,21775.136,"14800","36258","1617",2.431578947,"690","82","80","79","19","13","1","96","79","24","21","3","29","5","2","52","28","2","3","30","42","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,21775.136,0.028
"571","06035",768.85549392,43.91303048,10.28093246,19.90436342,29.42942943,193.60465116,51.65165165,43.23630137,116.69758813,48.68421053,120.37037037,33.83144053,27.43574417,46.56306037,21775.136,"14800","36258","1617",2.431578947,"690","82","80","79","19","13","1","96","79","24","21","3","29","5","2","52","28","2","3","30","42","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,21709.253,0.028
"572","06036",308.83286348,43.76344086,11.29032258,19.35483871,33.7962963,171.42857143,58.33333333,44.18604651,112.63736264,43.5483871,111.76470588,24.82078853,15.68100358,33.87096774,36161.823,"17477","37860","1035",2.151767152,"502","74","69","61","11","12","3","67","57","18","18","2","21","5","2","28","10","1","1","17","25","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,36161.823,0.046
"572","06036",308.83286348,43.76344086,11.29032258,19.35483871,33.7962963,171.42857143,58.33333333,44.18604651,112.63736264,43.5483871,111.76470588,24.82078853,15.68100358,33.87096774,36161.823,"17477","37860","1035",2.151767152,"502","74","69","61","11","12","3","67","57","18","18","2","21","5","2","28","10","1","1","17","25","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,34399.252,0.044
"572","06036",308.83286348,43.76344086,11.29032258,19.35483871,33.7962963,171.42857143,58.33333333,44.18604651,112.63736264,43.5483871,111.76470588,24.82078853,15.68100358,33.87096774,36161.823,"17477","37860","1035",2.151767152,"502","74","69","61","11","12","3","67","57","18","18","2","21","5","2","28","10","1","1","17","25","0","0","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,20783.219,0.026
"573","06037",570.42139374,43.23865546,10.58823529,18.48739496,34.54545455,174.6031746,57.27272727,40.99526066,128.10810811,51.61290323,145.16129032,26.21848739,18.57142857,40.08403361,20876.663,"18359","39397","1127",2.122410546,"574","92","87","72","22","10","1","91","55","22","11","2","19","12","5","26","14","2","2","9","19","1","0","105",Alvarado,40.450202509999997,-3.703489481000000,20876.663,0.027
"575","06039",393.91228257,47.10884354,13.15192744,25.17006803,40.54054054,191.37931034,52.25225225,62.13235294,71.60883281,37.83783784,83.33333333,9.18367347,4.42176871,15.19274376,22406.774,"27265","75688","899",2.749235474,"333","26","29","41","10","3","0","22","43","8","21","8","12","6","1","43","18","3","0","21","18","0","0","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,20927.590,0.027
"577","06041",519.48981248,46.42641406,9.28061505,24.87644152,34.43708609,268.04733728,37.30684327,51.8765638,113.7254902,44.21052632,132.55813953,18.78088962,11.36738056,28.44590884,35078.643,"22846","49590","1769",2.154689403,"874","123","130","113","34","11","5","109","105","35","20","5","30","9","1","68","20","1","1","26","27","1","0","105",Alvarado,40.450202509999997,-3.703489481000000,34371.598,0.044
"577","06041",519.48981248,46.42641406,9.28061505,24.87644152,34.43708609,268.04733728,37.30684327,51.8765638,113.7254902,44.21052632,132.55813953,18.78088962,11.36738056,28.44590884,35078.643,"22846","49590","1769",2.154689403,"874","123","130","113","34","11","5","109","105","35","20","5","30","9","1","68","20","1","1","26","27","1","0","104",Estrecho,40.454595630000000,-3.702824893000000,31566.253,0.040
"578","06042",511.31452807,45.11680912,9.78157645,20.22792023,34.97652582,206.7961165,48.35680751,42.87652646,101.36612022,39.68253968,96.96969697,26.06837607,20.37037037,39.07882241,41217.331,"17937","41291","2041",2.282997763,"929","145","111","119","25","13","0","119","98","37","23","2","42","11","5","71","26","1","0","32","49","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,41217.331,0.052
"578","06042",511.31452807,45.11680912,9.78157645,20.22792023,34.97652582,206.7961165,48.35680751,42.87652646,101.36612022,39.68253968,96.96969697,26.06837607,20.37037037,39.07882241,41217.331,"17937","41291","2041",2.282997763,"929","145","111","119","25","13","0","119","98","37","23","2","42","11","5","71","26","1","0","32","49","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,41217.331,0.052
"579","06043",360.24363533,42.98043618,9.23669019,15.45862733,27.38589212,167.36111111,59.75103734,32.79386712,108.89679715,34.44444444,135.8974359,24.88774856,15.58691469,37.78062861,43307.141,"19620","39647","1524",1.992156863,"802","153","165","65","23","16","1","134","56","27","18","4","30","5","3","44","13","5","1","20","19","0","0","105",Alvarado,40.450202509999997,-3.703489481000000,37627.371,0.048
"579","06043",360.24363533,42.98043618,9.23669019,15.45862733,27.38589212,167.36111111,59.75103734,32.79386712,108.89679715,34.44444444,135.8974359,24.88774856,15.58691469,37.78062861,43307.141,"19620","39647","1524",1.992156863,"802","153","165","65","23","16","1","134","56","27","18","4","30","5","3","44","13","5","1","20","19","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,43307.141,0.055
"580","06044",328.31637477,46.52332362,12.82798834,24.29543246,35.6,189.39393939,52.8,59.04173107,74.86486486,40.27777778,94.59459459,8.4548105,5.63654033,14.09135083,31364.101,"26117","68048","1054",2.596059113,"407","31","26","47","12","6","4","54","62","18","15","2","23","7","4","41","19","3","0","17","16","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,30493.764,0.039
"581","06045",318.09283123,45.68547682,13.12335958,23.70953631,32.47232472,180.66666667,55.35055351,58.31024931,86.08247423,45,91.66666667,6.82414698,2.62467192,12.42344707,35958.585,"24045","59897","1121",2.480088496,"465","31","45","51","13","3","3","61","68","24","24","8","22","7","4","44","15","4","1","21","16","0","0","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,23163.926,0.029
"582","06046",121.47152303,46.03409777,9.29390465,22.9933615,35.17060367,247.4025974,40.41994751,47.68270945,112.5,40.36697248,133.33333333,12.55280628,6.3971032,19.73445987,136508.166,"32953","71094","1640",2.12987013,"795","140","120","72","26","5","3","108","98","26","21","6","31","2","2","69","21","1","0","20","24","0","0","1005",Cuzco,40.458295749999998,-3.689950478000000,48516.327,0.062
"582","06046",121.47152303,46.03409777,9.29390465,22.9933615,35.17060367,247.4025974,40.41994751,47.68270945,112.5,40.36697248,133.33333333,12.55280628,6.3971032,19.73445987,136508.166,"32953","71094","1640",2.12987013,"795","140","120","72","26","5","3","108","98","26","21","6","31","2","2","69","21","1","0","20","24","0","0","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,136508.166,0.174
"583","06048",351.26042657,48.06097561,12.70325203,28.65853659,39.36170213,225.6,44.32624113,70.5372617,84.93589744,50,84.44444444,9.85772358,4.9796748,15.14227642,28033.44,"31984","76133","950",2.369077307,"423","26","37","68","12","4","1","50","75","20","20","6","16","7","3","42","12","1","0","9","14","0","0","1005",Cuzco,40.458295749999998,-3.689950478000000,26584.347,0.034
"583","06048",351.26042657,48.06097561,12.70325203,28.65853659,39.36170213,225.6,44.32624113,70.5372617,84.93589744,50,84.44444444,9.85772358,4.9796748,15.14227642,28033.44,"31984","76133","950",2.369077307,"423","26","37","68","12","4","1","50","75","20","20","6","16","7","3","42","12","1","0","9","14","0","0","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,22844.583,0.029
"585","06050",463.05080259,44.98602484,12.26708075,21.27329193,43.79562044,173.41772152,57.66423358,50.46728972,100,39.02439024,157.89473684,10.55900621,5.74534161,15.68322981,13917.702,"22817","54690","618",2.395348837,"268","28","20","26","12","3","1","43","36","8","20","1","10","1","2","24","10","1","0","12","10","0","0","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,9256.227,0.012
"586","06051",289.6932656,47.23282443,11.87446989,25.44529262,35.33333333,214.28571429,46.66666667,59.53991881,83.83084577,32.23140496,109.30232558,7.71840543,3.47752332,14.67345208,40727.295,"25391","63698","1171",2.486199575,"482","32","26","63","19","5","1","68","72","21","24","9","28","8","2","48","16","4","0","19","17","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,17436.433,0.022
"587","06052",414.64535351,48.06825076,7.68452983,24.570273,34.1563786,319.73684211,31.27572016,47.6119403,98.22485207,19.78021978,166.66666667,10.8190091,6.77451972,22.14357937,23868.739,"20923","45974","973",2.176733781,"458","59","48","58","16","4","0","73","57","20","12","0","24","3","3","33","15","0","0","19","12","0","2","104",Estrecho,40.454595630000000,-3.702824893000000,23868.739,0.030
"588","06053",272.39287962,45.14047443,10.45218681,21.64566345,35.2739726,207.09219858,48.28767123,47.27074236,104.00890869,70.76923077,107.5,21.27501853,15.56708673,33.20978503,49559.388,"18892","47285","1304",2.479087452,"557","60","54","56","25","5","1","92","70","26","19","2","23","7","3","45","11","1","0","18","39","0","0","104",Estrecho,40.454595630000000,-3.702824893000000,49559.388,0.063
"589","06054",322.89926171,43.72378517,13.36317136,19.62915601,33.8762215,146.88995215,68.0781759,49.23664122,94.79553903,42.22222222,88.57142857,21.67519182,15.15345269,31.58567775,48470.723,"21880","50982","1435",2.38372093,"661","91","92","72","14","9","7","91","80","28","27","5","24","4","5","44","18","2","0","26","21","1","0","104",Estrecho,40.454595630000000,-3.702824893000000,48470.723,0.062
"590","06056",500.36928,42.5240096,10.6042417,16.04641857,31.9201995,151.32075472,66.08478803,36.33387889,116.66666667,56.17283951,117.85714286,32.29291717,24.00960384,47.13885554,49978.768,"16462","40078","2389",2.415571284,"1050","141","160","95","27","11","2","172","93","50","25","7","36","12","7","72","29","7","1","41","61","1","0","104",Estrecho,40.454595630000000,-3.702824893000000,29366.031,0.037
"590","06056",500.36928,42.5240096,10.6042417,16.04641857,31.9201995,151.32075472,66.08478803,36.33387889,116.66666667,56.17283951,117.85714286,32.29291717,24.00960384,47.13885554,49978.768,"16462","40078","2389",2.415571284,"1050","141","160","95","27","11","2","172","93","50","25","7","36","12","7","72","29","7","1","41","61","1","0","103",Tetuán,40.461241289999997,-3.698086598000000,49933.203,0.064
"591","06057",450.0395935,46.14319891,10.79972659,23.71838688,31.12391931,219.62025316,45.53314121,52.71398747,103.82978723,26.88172043,117.0212766,19.68557758,14.01230349,30.69036227,32531.463,"20717","45433","1411",2.187596899,"677","89","94","79","24","11","3","103","87","25","20","6","22","1","0","45","9","2","1","28","27","0","1","103",Tetuán,40.461241289999997,-3.698086598000000,32531.463,0.041
"592","06058",361.59649455,48.12706271,6.43564356,25.74257426,36.21794872,400,25,47.44525547,118.03713528,24.28571429,161.11111111,15.84158416,9.48844884,25,33541.964,"24677","46153","1165",1.84335443,"680","135","125","92","25","4","1","98","74","20","7","2","14","4","2","41","12","0","0","10","14","0","0","103",Tetuán,40.461241289999997,-3.698086598000000,33541.964,0.043
"592","06058",361.59649455,48.12706271,6.43564356,25.74257426,36.21794872,400,25,47.44525547,118.03713528,24.28571429,161.11111111,15.84158416,9.48844884,25,33541.964,"24677","46153","1165",1.84335443,"680","135","125","92","25","4","1","98","74","20","7","2","14","4","2","41","12","0","0","10","14","0","0","102",Valdeacederas,40.464446209999998,-3.695062804000000,12839.892,0.016
"593","06059",307.21493402,46.53983402,10.53941909,25.47717842,32.5732899,241.73228346,41.36807818,56.29053178,109.51086957,32.35294118,140,15.60165975,9.04564315,24.14937759,39251.388,"30859","62002","1142",1.958833619,"620","122","95","58","26","7","1","88","88","23","16","7","12","6","2","31","11","1","0","10","15","0","1","1005",Cuzco,40.458295749999998,-3.689950478000000,22042.954,0.028
