fid;COD_SEC;hog_troc;pob_troc;%una_mujer_pon;%un_hombre_pon;%una_muj_1_pon;%un_homb_1_pon;%una_muje__pon;%un_hombr__pon;%dos_adult_pon;%dos_adul__pon;%dos_adu_1_pon;%dos_adu_2_pon;%dos_adu_3_pon;%dos_adu_4_pon;%dos_adu_5_pon;%dos_adu_6_pon;%tres_adul_pon;%dos_adu_7_pon;%dos_adu_8_pon;%dos_adu_9_pon;%cuatro_ad_pon;%cinco_o_m_pon;%hogar_15__pon;%hogar_con_pon;%pob_15_pon;%pob_65_pon;%pob_ext_pon;Densidad_pon;Edad_Prome_pon;per_hog_sec_pon;renta_per_sec_pon;renta_hog_sec_pon
28;1031;614;1150;0,1820;0,2080;0,0650;0,0260;0,0210;0,0020;0,2020;0,0730;0,0340;0,0110;0,0020;0,0330;0,0098;0,0030;0,0640;0,0070;0,0000;0,0030;0,0110;0,0420;0,0000;0,0000;0,0860;0,1240;0,3170;428,22017265;42,413640;2,00000000;13347,000;27080,000
28;1031;494;925;0,1463;0,1672;0,0523;0,0209;0,0169;0,0016;0,1624;0,0587;0,0273;0,0088;0,0016;0,0265;0,0079;0,0024;0,0515;0,0056;0,0000;0,0024;0,0088;0,0338;0,0000;0,0000;0,0691;0,0997;0,2549;344,28901881;34,100567;1,60800000;10730,988;21772,320
29;1032;607;1154;0,1014;0,1118;0,0340;0,0110;0,0088;0,0027;0,1195;0,0252;0,0230;0,0126;0,0027;0,0159;0,0030;0,0011;0,0279;0,0137;0,0005;0,0005;0,0126;0,0192;0,0005;0,0005;0,0488;0,0658;0,1343;210,62495608;22,925807;1,13145882;10955,068;22844,476
29;1032;651;1238;0,1088;0,1200;0,0365;0,0118;0,0094;0,0029;0,1282;0,0270;0,0247;0,0135;0,0029;0,0171;0,0032;0,0012;0,0300;0,0147;0,0006;0,0006;0,0135;0,0206;0,0006;0,0006;0,0523;0,0706;0,1441;225,99904047;24,599224;1,21404706;11754,708;24511,956
29;1032;1107;2106;0,1850;0,2040;0,0620;0,0200;0,0160;0,0050;0,2180;0,0460;0,0420;0,0230;0,0050;0,0290;0,0054;0,0020;0,0510;0,0250;0,0010;0,0010;0,0230;0,0350;0,0010;0,0010;0,0890;0,1200;0,2450;384,35210964;41,835415;2,06470588;19991,000;41687,000
29;1032;1074;2043;0,1795;0,1979;0,0601;0,0194;0,0155;0,0049;0,2115;0,0446;0,0407;0,0223;0,0049;0,0281;0,0053;0,0019;0,0495;0,0243;0,0010;0,0010;0,0223;0,0340;0,0010;0,0010;0,0863;0,1164;0,2377;372,82154635;40,580352;2,00276471;19391,270;40436,390
30;1033;526;971;0,1531;0,2007;0,0437;0,0211;0,0047;0,0000;0,1437;0,0484;0,0234;0,0078;0,0008;0,0195;0,0058;0,0031;0,0383;0,0141;0,0000;0,0000;0,0242;0,0266;0,0000;0,0008;0,0445;0,0984;0,2624;549,82764158;33,860614;1,50043740;12738,891;24746,766
30;1033;560;1033;0,1629;0,2136;0,0465;0,0224;0,0050;0,0000;0,1529;0,0515;0,0249;0,0083;0,0008;0,0208;0,0062;0,0033;0,0407;0,0150;0,0000;0,0000;0,0258;0,0283;0,0000;0,0008;0,0474;0,1047;0,2792;585,02787472;36,028387;1,59649614;13554,441;26331,066
30;1033;674;1243;0,1960;0,2570;0,0560;0,0270;0,0060;0,0000;0,1840;0,0620;0,0300;0,0100;0,0010;0,0250;0,0074;0,0040;0,0490;0,0180;0,0000;0,0000;0,0310;0,0340;0,0000;0,0010;0,0570;0,1260;0,3360;704,00466272;43,355460;1,92117465;16311,000;31686,000
30;1033;340;626;0,0988;0,1295;0,0282;0,0136;0,0030;0,0000;0,0927;0,0312;0,0151;0,0050;0,0005;0,0126;0,0037;0,0020;0,0247;0,0091;0,0000;0,0000;0,0156;0,0171;0,0000;0,0005;0,0287;0,0635;0,1693;354,81835001;21,851152;0,96827202;8220,744;15969,744
31;1034;395;745;0,0887;0,1279;0,0230;0,0103;0,0059;0,0000;0,1019;0,0196;0,0157;0,0054;0,0044;0,0118;0,0018;0,0025;0,0260;0,0059;0,0005;0,0005;0,0142;0,0225;0,0005;0,0005;0,0466;0,0431;0,2185;359,86958212;19,556334;1,00173387;5964,770;12509,210
31;1034;807;1521;0,1810;0,2610;0,0470;0,0210;0,0120;0,0000;0,2080;0,0400;0,0320;0,0110;0,0090;0,0240;0,0037;0,0050;0,0530;0,0120;0,0010;0,0010;0,0290;0,0460;0,0010;0,0010;0,0950;0,0880;0,4460;734,42771862;39,910885;2,04435484;12173,000;25529,000
31;1034;807;1521;0,1810;0,2610;0,0470;0,0210;0,0120;0,0000;0,2080;0,0400;0,0320;0,0110;0,0090;0,0240;0,0037;0,0050;0,0530;0,0120;0,0010;0,0010;0,0290;0,0460;0,0010;0,0010;0,0950;0,0880;0,4460;734,42771862;39,910885;2,04435484;12173,000;25529,000
31;1034;643;1212;0,1443;0,2080;0,0375;0,0167;0,0096;0,0000;0,1658;0,0319;0,0255;0,0088;0,0072;0,0191;0,0030;0,0040;0,0422;0,0096;0,0008;0,0008;0,0231;0,0367;0,0008;0,0008;0,0757;0,0701;0,3555;585,33889174;31,808975;1,62935081;9701,881;20346,613
31;1034;524;987;0,1175;0,1694;0,0305;0,0136;0,0078;0,0000;0,1350;0,0260;0,0208;0,0071;0,0058;0,0156;0,0024;0,0032;0,0344;0,0078;0,0006;0,0006;0,0188;0,0299;0,0006;0,0006;0,0617;0,0571;0,2895;476,64358938;25,902164;1,32678629;7900,277;16568,321
32;1035;699;1455;0,1584;0,1921;0,0851;0,0297;0,0168;0,0030;0,1723;0,0901;0,0208;0,0198;0,0079;0,0228;0,0056;0,0040;0,0703;0,0129;0,0000;0,0030;0,0277;0,0446;0,0030;0,0000;0,0931;0,1554;0,2960;486,93158512;42,627574;2,15919881;14051,070;30436,560
32;1035;706;1470;0,1600;0,1940;0,0860;0,0300;0,0170;0,0030;0,1740;0,0910;0,0210;0,0200;0,0080;0,0230;0,0057;0,0040;0,0710;0,0130;0,0000;0,0030;0,0280;0,0450;0,0030;0,0000;0,0940;0,1570;0,2990;491,85008598;43,058155;2,18100890;14193,000;30744,000
32;1035;506;1054;0,1147;0,1391;0,0617;0,0215;0,0122;0,0022;0,1248;0,0652;0,0151;0,0143;0,0057;0,0165;0,0041;0,0029;0,0509;0,0093;0,0000;0,0022;0,0201;0,0323;0,0022;0,0000;0,0674;0,1126;0,2144;352,65651165;30,872697;1,56378338;10176,381;22043,448
32;1035;280;582;0,0634;0,0768;0,0341;0,0119;0,0067;0,0012;0,0689;0,0360;0,0083;0,0079;0,0032;0,0091;0,0022;0,0016;0,0281;0,0051;0,0000;0,0012;0,0111;0,0178;0,0012;0,0000;0,0372;0,0622;0,1184;194,77263405;17,051029;0,86367953;5620,428;12174,624
33;1036;659;1163;0,2250;0,2260;0,0520;0,0260;0,0090;0,0030;0,1990;0,0470;0,0380;0,0080;0,0050;0,0330;0,0091;0,0050;0,0410;0,0150;0,0000;0,0000;0,0260;0,0330;0,0000;0,0020;0,0710;0,1050;0,3250;752,03913872;41,458533;1,92868988;15438,000;29934,000
33;1036;659;1163;0,2250;0,2260;0,0520;0,0260;0,0090;0,0030;0,1990;0,0470;0,0380;0,0080;0,0050;0,0330;0,0091;0,0050;0,0410;0,0150;0,0000;0,0000;0,0260;0,0330;0,0000;0,0020;0,0710;0,1050;0,3250;752,03913872;41,458533;1,92868988;15438,000;29934,000
33;1036;418;737;0,1427;0,1433;0,0330;0,0165;0,0057;0,0019;0,1262;0,0298;0,0241;0,0051;0,0032;0,0209;0,0058;0,0032;0,0260;0,0095;0,0000;0,0000;0,0165;0,0209;0,0000;0,0013;0,0450;0,0666;0,2061;476,79281395;26,284710;1,22278939;9787,692;18978,156
33;1036;654;1155;0,2234;0,2244;0,0516;0,0258;0,0089;0,0030;0,1976;0,0467;0,0377;0,0079;0,0050;0,0328;0,0090;0,0050;0,0407;0,0149;0,0000;0,0000;0,0258;0,0328;0,0000;0,0020;0,0705;0,1043;0,3227;746,77486475;41,168323;1,91518905;15329,934;29724,462
33;1036;430;759;0,1469;0,1476;0,0340;0,0170;0,0059;0,0020;0,1299;0,0307;0,0248;0,0052;0,0033;0,0215;0,0059;0,0033;0,0268;0,0098;0,0000;0,0000;0,0170;0,0215;0,0000;0,0013;0,0464;0,0686;0,2122;491,08155758;27,072422;1,25943449;10081,014;19546,902
34;1037;554;1077;0,2130;0,1770;0,0960;0,0360;0,0110;0,0040;0,1840;0,0560;0,0290;0,0050;0,0040;0,0200;0,0072;0,0040;0,0600;0,0140;0,0000;0,0000;0,0270;0,0510;0,0000;0,0040;0,0860;0,1360;0,2790;707,11413919;43,217489;2,03977273;15437,000;32372,000
34;1037;553;1076;0,2128;0,1768;0,0959;0,0360;0,0110;0,0040;0,1838;0,0559;0,0290;0,0050;0,0040;0,0200;0,0072;0,0040;0,0599;0,0140;0,0000;0,0000;0,0270;0,0509;0,0000;0,0040;0,0859;0,1359;0,2787;706,40702505;43,174271;2,03773295;15421,563;32339,628
34;1037;554;1077;0,2130;0,1770;0,0960;0,0360;0,0110;0,0040;0,1840;0,0560;0,0290;0,0050;0,0040;0,0200;0,0072;0,0040;0,0600;0,0140;0,0000;0,0000;0,0270;0,0510;0,0000;0,0040;0,0860;0,1360;0,2790;707,11413919;43,217489;2,03977273;15437,000;32372,000
35;1038;651;1599;0,2010;0,2300;0,0570;0,0260;0,0120;0,0020;0,1800;0,0610;0,0340;0,0150;0,0120;0,0200;0,0092;0,0060;0,0510;0,0080;0,0050;0,0000;0,0310;0,0370;0,0030;0,0000;0,0750;0,0780;0,5330;1305,07783763;38,854747;2,56250000;13664,000;27718,000
35;1038;651;1599;0,2010;0,2300;0,0570;0,0260;0,0120;0,0020;0,1800;0,0610;0,0340;0,0150;0,0120;0,0200;0,0092;0,0060;0,0510;0,0080;0,0050;0,0000;0,0310;0,0370;0,0030;0,0000;0,0750;0,0780;0,5330;1305,07783763;38,854747;2,56250000;13664,000;27718,000
36;1039;566;1026;0,1870;0,2230;0,0710;0,0420;0,0120;0,0020;0,1770;0,0600;0,0300;0,0160;0,0040;0,0280;0,0071;0,0040;0,0650;0,0120;0,0050;0,0000;0,0300;0,0230;0,0000;0,0020;0,0810;0,1290;0,3260;135,23306962;42,133303;1,99223301;15137,000;30708,000
36;1039;511;926;0,1689;0,2014;0,0641;0,0379;0,0108;0,0018;0,1598;0,0542;0,0271;0,0144;0,0036;0,0253;0,0064;0,0036;0,0587;0,0108;0,0045;0,0000;0,0271;0,0208;0,0000;0,0018;0,0731;0,1165;0,2944;122,11546187;38,046373;1,79898641;13668,711;27729,324
36;1039;74;133;0,0243;0,0290;0,0092;0,0055;0,0016;0,0003;0,0230;0,0078;0,0039;0,0021;0,0005;0,0036;0,0009;0,0005;0,0085;0,0016;0,0007;0,0000;0,0039;0,0030;0,0000;0,0003;0,0105;0,0168;0,0424;17,58029905;5,477329;0,25899029;1967,810;3992,040
36;1039;496;899;0,1638;0,1953;0,0622;0,0368;0,0105;0,0018;0,1551;0,0526;0,0263;0,0140;0,0035;0,0245;0,0062;0,0035;0,0569;0,0105;0,0044;0,0000;0,0263;0,0201;0,0000;0,0018;0,0710;0,1130;0,2856;118,46416899;36,908773;1,74519612;13260,012;26900,208
37;1040;423;837;0,1820;0,2150;0,0590;0,0330;0,0210;0,0070;0,1960;0,0570;0,0240;0,0170;0,0090;0,0190;0,0024;0,0050;0,0570;0,0090;0,0020;0,0020;0,0400;0,0430;0,0000;0,0000;0,1030;0,1210;0,3130;680,64248693;41,611872;2,14615385;15964,000;34120,000
37;1040;423;837;0,1820;0,2150;0,0590;0,0330;0,0210;0,0070;0,1960;0,0570;0,0240;0,0170;0,0090;0,0190;0,0024;0,0050;0,0570;0,0090;0,0020;0,0020;0,0400;0,0430;0,0000;0,0000;0,1030;0,1210;0,3130;680,64248693;41,611872;2,14615385;15964,000;34120,000
38;1041;530;968;0,1870;0,2040;0,0750;0,0190;0,0090;0,0000;0,2170;0,0660;0,0300;0,0130;0,0060;0,0340;0,0170;0,0000;0,0620;0,0090;0,0000;0,0000;0,0280;0,0230;0,0000;0,0000;0,0730;0,1260;0,3500;556,23735593;41,792969;1,97148676;17089,000;34290,000
38;1041;530;968;0,1870;0,2040;0,0750;0,0190;0,0090;0,0000;0,2170;0,0660;0,0300;0,0130;0,0060;0,0340;0,0170;0,0000;0,0620;0,0090;0,0000;0,0000;0,0280;0,0230;0,0000;0,0000;0,0730;0,1260;0,3500;556,23735593;41,792969;1,97148676;17089,000;34290,000
39;1042;538;1040;0,1930;0,2250;0,0910;0,0220;0,0090;0,0060;0,1670;0,0650;0,0240;0,0130;0,0000;0,0170;0,0074;0,0000;0,0690;0,0190;0,0000;0,0000;0,0280;0,0450;0,0000;0,0000;0,0700;0,1440;0,3300;660,81990661;43,072089;2,03921569;16194,000;33616,000
39;1042;538;1040;0,1930;0,2250;0,0910;0,0220;0,0090;0,0060;0,1670;0,0650;0,0240;0,0130;0,0000;0,0170;0,0074;0,0000;0,0690;0,0190;0,0000;0,0000;0,0280;0,0450;0,0000;0,0000;0,0700;0,1440;0,3300;660,81990661;43,072089;2,03921569;16194,000;33616,000
39;1042;247;477;0,0886;0,1033;0,0418;0,0101;0,0041;0,0028;0,0767;0,0298;0,0110;0,0060;0,0000;0,0078;0,0034;0,0000;0,0317;0,0087;0,0000;0,0000;0,0129;0,0207;0,0000;0,0000;0,0321;0,0661;0,1515;303,31633713;19,770089;0,93600000;7433,046;15429,744
39;1042;331;641;0,1189;0,1386;0,0561;0,0136;0,0055;0,0037;0,1029;0,0400;0,0148;0,0080;0,0000;0,0105;0,0046;0,0000;0,0425;0,0117;0,0000;0,0000;0,0172;0,0277;0,0000;0,0000;0,0431;0,0887;0,2033;407,06506247;26,532407;1,25615686;9975,504;20707,456
40;1043;625;1146;0,1920;0,2430;0,0530;0,0210;0,0210;0,0060;0,2000;0,0560;0,0290;0,0130;0,0030;0,0220;0,0032;0,0030;0,0540;0,0100;0,0020;0,0000;0,0290;0,0380;0,0000;0,0020;0,0900;0,1070;0,4050;864,31500203;41,389338;1,99651568;13739,000;27654,000
40;1043;625;1146;0,1920;0,2430;0,0530;0,0210;0,0210;0,0060;0,2000;0,0560;0,0290;0,0130;0,0030;0,0220;0,0032;0,0030;0,0540;0,0100;0,0020;0,0000;0,0290;0,0380;0,0000;0,0020;0,0900;0,1070;0,4050;864,31500203;41,389338;1,99651568;13739,000;27654,000
40;1043;625;1146;0,1920;0,2430;0,0530;0,0210;0,0210;0,0060;0,2000;0,0560;0,0290;0,0130;0,0030;0,0220;0,0032;0,0030;0,0540;0,0100;0,0020;0,0000;0,0290;0,0380;0,0000;0,0020;0,0900;0,1070;0,4050;864,31500203;41,389338;1,99651568;13739,000;27654,000
40;1043;349;641;0,1073;0,1358;0,0296;0,0117;0,0117;0,0034;0,1118;0,0313;0,0162;0,0073;0,0017;0,0123;0,0018;0,0017;0,0302;0,0056;0,0011;0,0000;0,0162;0,0212;0,0000;0,0011;0,0503;0,0598;0,2264;483,15208613;23,136640;1,11605226;7680,101;15458,586
41;1045;745;1350;0,2040;0,2270;0,0550;0,0430;0,0190;0,0010;0,1950;0,0590;0,0210;0,0170;0,0010;0,0270;0,0013;0,0030;0,0560;0,0130;0,0010;0,0010;0,0260;0,0270;0,0010;0,0000;0,0640;0,1380;0,3490;510,10681748;42,671100;1,94805195;18444,000;37065,000
41;1045;745;1350;0,2040;0,2270;0,0550;0,0430;0,0190;0,0010;0,1950;0,0590;0,0210;0,0170;0,0010;0,0270;0,0013;0,0030;0,0560;0,0130;0,0010;0,0010;0,0260;0,0270;0,0010;0,0000;0,0640;0,1380;0,3490;510,10681748;42,671100;1,94805195;18444,000;37065,000
41;1045;745;1350;0,2040;0,2270;0,0550;0,0430;0,0190;0,0010;0,1950;0,0590;0,0210;0,0170;0,0010;0,0270;0,0013;0,0030;0,0560;0,0130;0,0010;0,0010;0,0260;0,0270;0,0010;0,0000;0,0640;0,1380;0,3490;510,10681748;42,671100;1,94805195;18444,000;37065,000
42;1046;806;1540;0,1760;0,2080;0,0830;0,0460;0,0100;0,0010;0,1740;0,0690;0,0310;0,0170;0,0010;0,0310;0,0087;0,0050;0,0610;0,0100;0,0020;0,0000;0,0320;0,0320;0,0000;0,0000;0,0740;0,1680;0,3190;688,19679295;44,306472;2,00520833;17594,000;35904,000
42;1046;645;1232;0,1408;0,1664;0,0664;0,0368;0,0080;0,0008;0,1392;0,0552;0,0248;0,0136;0,0008;0,0248;0,0069;0,0040;0,0488;0,0080;0,0016;0,0000;0,0256;0,0256;0,0000;0,0000;0,0592;0,1344;0,2552;550,55743436;35,445178;1,60416667;14075,200;28723,200
42;1046;806;1540;0,1760;0,2080;0,0830;0,0460;0,0100;0,0010;0,1740;0,0690;0,0310;0,0170;0,0010;0,0310;0,0087;0,0050;0,0610;0,0100;0,0020;0,0000;0,0320;0,0320;0,0000;0,0000;0,0740;0,1680;0,3190;688,19679295;44,306472;2,00520833;17594,000;35904,000
43;1047;1170;2238;0,2060;0,2360;0,0500;0,0270;0,0110;0,0030;0,2120;0,0360;0,0260;0,0130;0,0050;0,0340;0,0060;0,0060;0,0470;0,0160;0,0030;0,0040;0,0190;0,0390;0,0000;0,0000;0,0900;0,0940;0,3960;765,17912670;40,782962;2,04383562;15598,000;32111,000
43;1047;1170;2238;0,2060;0,2360;0,0500;0,0270;0,0110;0,0030;0,2120;0,0360;0,0260;0,0130;0,0050;0,0340;0,0060;0,0060;0,0470;0,0160;0,0030;0,0040;0,0190;0,0390;0,0000;0,0000;0,0900;0,0940;0,3960;765,17912670;40,782962;2,04383562;15598,000;32111,000
43;1047;1170;2238;0,2060;0,2360;0,0500;0,0270;0,0110;0,0030;0,2120;0,0360;0,0260;0,0130;0,0050;0,0340;0,0060;0,0060;0,0470;0,0160;0,0030;0,0040;0,0190;0,0390;0,0000;0,0000;0,0900;0,0940;0,3960;765,17912670;40,782962;2,04383562;15598,000;32111,000
43;1047;343;656;0,0604;0,0691;0,0147;0,0079;0,0032;0,0009;0,0621;0,0105;0,0076;0,0038;0,0015;0,0100;0,0018;0,0018;0,0138;0,0047;0,0009;0,0012;0,0056;0,0114;0,0000;0,0000;0,0264;0,0275;0,1160;224,19748412;11,949408;0,59884384;4570,214;9408,523
44;1048;622;1235;0,1980;0,2200;0,0660;0,0320;0,0160;0,0030;0,1860;0,0420;0,0270;0,0140;0,0020;0,0230;0,0080;0,0020;0,0720;0,0110;0,0050;0,0030;0,0180;0,0500;0,0020;0,0000;0,0830;0,1230;0,3490;850,87908653;41,775407;2,10391823;14531,000;30585,000
44;1048;622;1235;0,1980;0,2200;0,0660;0,0320;0,0160;0,0030;0,1860;0,0420;0,0270;0,0140;0,0020;0,0230;0,0080;0,0020;0,0720;0,0110;0,0050;0,0030;0,0180;0,0500;0,0020;0,0000;0,0830;0,1230;0,3490;850,87908653;41,775407;2,10391823;14531,000;30585,000
44;1048;622;1235;0,1980;0,2200;0,0660;0,0320;0,0160;0,0030;0,1860;0,0420;0,0270;0,0140;0,0020;0,0230;0,0080;0,0020;0,0720;0,0110;0,0050;0,0030;0,0180;0,0500;0,0020;0,0000;0,0830;0,1230;0,3490;850,87908653;41,775407;2,10391823;14531,000;30585,000
45;1049;728;1290;0,2100;0,2350;0,0510;0,0490;0,0080;0,0030;0,1940;0,0540;0,0290;0,0110;0,0010;0,0220;0,0027;0,0010;0,0520;0,0040;0,0030;0,0000;0,0320;0,0370;0,0010;0,0000;0,0720;0,1150;0,4100;948,91895014;41,337176;1,90265487;14668,000;28256,000
45;1049;728;1290;0,2100;0,2350;0,0510;0,0490;0,0080;0,0030;0,1940;0,0540;0,0290;0,0110;0,0010;0,0220;0,0027;0,0010;0,0520;0,0040;0,0030;0,0000;0,0320;0,0370;0,0010;0,0000;0,0720;0,1150;0,4100;948,91895014;41,337176;1,90265487;14668,000;28256,000
45;1049;728;1290;0,2100;0,2350;0,0510;0,0490;0,0080;0,0030;0,1940;0,0540;0,0290;0,0110;0,0010;0,0220;0,0027;0,0010;0,0520;0,0040;0,0030;0,0000;0,0320;0,0370;0,0010;0,0000;0,0720;0,1150;0,4100;948,91895014;41,337176;1,90265487;14668,000;28256,000
46;1050;477;840;0,1296;0,1527;0,0401;0,0191;0,0072;0,0000;0,1395;0,0362;0,0145;0,0053;0,0020;0,0211;0,0054;0,0020;0,0342;0,0066;0,0020;0,0000;0,0171;0,0224;0,0007;0,0000;0,0474;0,0783;0,2448;479,07349058;27,720881;1,27600000;9830,520;19454,428
46;1050;725;1276;0,1970;0,2320;0,0610;0,0290;0,0110;0,0000;0,2120;0,0550;0,0220;0,0080;0,0030;0,0320;0,0083;0,0030;0,0520;0,0100;0,0030;0,0000;0,0260;0,0340;0,0010;0,0000;0,0720;0,1190;0,3720;728,07521364;42,128998;1,93920973;14940,000;29566,000
46;1050;368;648;0,1001;0,1179;0,0310;0,0147;0,0056;0,0000;0,1077;0,0279;0,0112;0,0041;0,0015;0,0163;0,0042;0,0015;0,0264;0,0051;0,0015;0,0000;0,0132;0,0173;0,0005;0,0000;0,0366;0,0605;0,1890;369,86220853;21,401531;0,98511854;7589,520;15019,528
46;1050;725;1276;0,1970;0,2320;0,0610;0,0290;0,0110;0,0000;0,2120;0,0550;0,0220;0,0080;0,0030;0,0320;0,0083;0,0030;0,0520;0,0100;0,0030;0,0000;0,0260;0,0340;0,0010;0,0000;0,0720;0,1190;0,3720;728,07521364;42,128998;1,93920973;14940,000;29566,000
47;1051;799;1459;0,1960;0,2680;0,0490;0,0300;0,0080;0,0000;0,1960;0,0560;0,0260;0,0190;0,0030;0,0290;0,0050;0,0030;0,0360;0,0100;0,0000;0,0030;0,0190;0,0410;0,0030;0,0010;0,0760;0,1010;0,4310;961,77219236;41,402049;1,92989418;13986,000;27445,000
47;1051;799;1459;0,1960;0,2680;0,0490;0,0300;0,0080;0,0000;0,1960;0,0560;0,0260;0,0190;0,0030;0,0290;0,0050;0,0030;0,0360;0,0100;0,0000;0,0030;0,0190;0,0410;0,0030;0,0010;0,0760;0,1010;0,4310;961,77219236;41,402049;1,92989418;13986,000;27445,000
48;1053;751;1301;0,2210;0,2240;0,0640;0,0330;0,0040;0,0030;0,1860;0,0670;0,0360;0,0080;0,0000;0,0270;0,0067;0,0040;0,0610;0,0110;0,0010;0,0000;0,0150;0,0280;0,0000;0,0010;0,0600;0,1440;0,3170;278,82783062;43,967005;1,90483163;18385,000;35694,000
48;1053;598;1036;0,1759;0,1783;0,0509;0,0263;0,0032;0,0024;0,1481;0,0533;0,0287;0,0064;0,0000;0,0215;0,0053;0,0032;0,0486;0,0088;0,0008;0,0000;0,0119;0,0223;0,0000;0,0008;0,0478;0,1146;0,2523;221,94695317;34,997736;1,51624597;14634,460;28412,424
48;1053;673;1166;0,1980;0,2007;0,0573;0,0296;0,0036;0,0027;0,1667;0,0600;0,0323;0,0072;0,0000;0,0242;0,0060;0,0036;0,0547;0,0099;0,0009;0,0000;0,0134;0,0251;0,0000;0,0009;0,0538;0,1290;0,2840;249,82973624;39,394437;1,70672914;16472,960;31981,824
49;1054;420;792;0,1905;0,1852;0,0670;0,0256;0,0053;0,0000;0,1852;0,0467;0,0318;0,0115;0,0000;0,0221;0,0019;0,0000;0,0423;0,0097;0,0071;0,0000;0,0132;0,0370;0,0000;0,0000;0,0573;0,1147;0,3025;522,01209421;37,471694;1,69238462;13961,178;27077,400
49;1054;476;898;0,2160;0,2100;0,0760;0,0290;0,0060;0,0000;0,2100;0,0530;0,0360;0,0130;0,0000;0,0250;0,0021;0,0000;0,0480;0,0110;0,0080;0,0000;0,0150;0,0420;0,0000;0,0000;0,0650;0,1300;0,3430;591,85044695;42,484914;1,91880342;15829,000;30700,000
49;1054;312;589;0,1417;0,1378;0,0499;0,0190;0,0039;0,0000;0,1378;0,0348;0,0236;0,0085;0,0000;0,0164;0,0014;0,0000;0,0315;0,0072;0,0052;0,0000;0,0098;0,0276;0,0000;0,0000;0,0426;0,0853;0,2250;388,25389320;27,870103;1,25873504;10383,824;20139,200
50;1055;472;843;0,1536;0,1553;0,0735;0,0175;0,0150;0,0017;0,1511;0,0785;0,0342;0,0175;0,0042;0,0351;0,0059;0,0017;0,0501;0,0159;0,0017;0,0000;0,0117;0,0100;0,0000;0,0000;0,0685;0,1461;0,1754;545,33953682;37,817205;1,58665725;16351,805;31182,240
50;1055;565;1009;0,1840;0,1860;0,0880;0,0210;0,0180;0,0020;0,1810;0,0940;0,0410;0,0210;0,0050;0,0420;0,0071;0,0020;0,0600;0,0190;0,0020;0,0000;0,0140;0,0120;0,0000;0,0000;0,0820;0,1750;0,2100;653,10124170;45,290066;1,90018832;19583,000;37344,000
51;1056;474;920;0,1980;0,1350;0,1330;0,0340;0,0170;0,0000;0,1390;0,0930;0,0300;0,0170;0,0040;0,0340;0,0148;0,0020;0,0780;0,0170;0,0000;0,0020;0,0230;0,0300;0,0000;0,0000;0,0840;0,2140;0,1870;537,42248954;46,799578;2,02643172;18070,000;36743,000
51;1056;474;920;0,1980;0,1350;0,1330;0,0340;0,0170;0,0000;0,1390;0,0930;0,0300;0,0170;0,0040;0,0340;0,0148;0,0020;0,0780;0,0170;0,0000;0,0020;0,0230;0,0300;0,0000;0,0000;0,0840;0,2140;0,1870;537,42248954;46,799578;2,02643172;18070,000;36743,000
52;1057;169;308;0,0326;0,0372;0,0335;0,0091;0,0025;0,0000;0,0314;0,0277;0,0074;0,0029;0,0009;0,0080;0,0021;0,0009;0,0140;0,0020;0,0000;0,0007;0,0047;0,0054;0,0000;0,0002;0,0165;0,0613;0,0392;47,41966522;10,893573;0,42183402;4864,522;9266,542
52;1057;454;825;0,0873;0,0999;0,0897;0,0245;0,0066;0,0000;0,0843;0,0742;0,0197;0,0078;0,0024;0,0215;0,0055;0,0024;0,0377;0,0054;0,0000;0,0018;0,0126;0,0144;0,0000;0,0006;0,0443;0,1645;0,1052;127,16125472;29,212363;1,13119616;13044,772;24849,292
52;1057;725;1317;0,1394;0,1595;0,1433;0,0392;0,0105;0,0000;0,1347;0,1184;0,0315;0,0124;0,0038;0,0344;0,0088;0,0038;0,0602;0,0086;0,0000;0,0029;0,0201;0,0229;0,0000;0,0010;0,0707;0,2626;0,1681;203,07524793;46,651850;1,80650892;20832,370;39684,070
52;1057;288;523;0,0553;0,0633;0,0569;0,0155;0,0042;0,0000;0,0534;0,0470;0,0125;0,0049;0,0015;0,0136;0,0035;0,0015;0,0239;0,0034;0,0000;0,0011;0,0080;0,0091;0,0000;0,0004;0,0280;0,1042;0,0667;80,59216646;18,514190;0,71692867;8267,506;15748,966
53;1058;95;194;0,0471;0,0418;0,0165;0,0098;0,0029;0,0008;0,0463;0,0314;0,0082;0,0059;0,0008;0,0090;0,0015;0,0000;0,0173;0,0059;0,0021;0,0008;0,0098;0,0074;0,0008;0,0000;0,0229;0,0511;0,0692;41,06394831;11,937897;0,58043582;5323,192;11783,268
53;1058;110;226;0,0547;0,0485;0,0192;0,0114;0,0034;0,0009;0,0538;0,0365;0,0096;0,0068;0,0009;0,0105;0,0017;0,0000;0,0201;0,0068;0,0025;0,0009;0,0114;0,0087;0,0009;0,0000;0,0266;0,0593;0,0803;47,70210537;13,867707;0,67426567;6183,708;13688,082
53;1058;356;731;0,1770;0,1570;0,0620;0,0370;0,0110;0,0030;0,1740;0,1180;0,0310;0,0220;0,0030;0,0340;0,0056;0,0000;0,0650;0,0220;0,0080;0,0030;0,0370;0,0280;0,0030;0,0000;0,0860;0,1920;0,2600;154,37574554;44,879310;2,18208955;20012,000;44298,000
