fid,COD_SEC,Densidad,Edad_Prome,area_m2,renta_med_persona,renta_med_hog,pob_sec_tot,per_hog_med,Código_es,nombre_est,area_trocito,por_troc_sec,por_tro_buf,hog_sec,por_hog_1,por_hog_2,por_hog_3,por_hog_4,por_hog_5,pog_hog_6,por_hog_7,por_hog_8,por_hog_9,por_hog_10,por_hog_11,por_hog_12,por_hog_13,por_hog_14,por_hog_15,por_hog_16,por_hog_17,por_hog_18,por_hog_19,por_hog_20,por_hog_21,por_hog_22,hog_troc,pob_troc,por_pob15,por_pob65,por_pob16_64,por_pob_ext
"3090","11195",222.27015104,44.78571429,85091.65,"13801","31946","1871",2.335830212,"522",Urgel,9021.7276025748,0.106023653349944,0.0114868203951163,"836",0.130382775119617,0.145933014354067,0.0849282296650718,0.0311004784688995,0.0239234449760766,0.00358851674641148,0.156698564593301,0.106459330143541,0.0406698564593301,0.0239234449760766,0.00598086124401914,0.0610047846889952,0.0167464114832536,0.00478468899521531,0.0514354066985646,0.0454545454545455,0.00478468899521531,0.00239234449760766,0.0311004784688995,0.027511961722488,0.00119617224880383,0,"89","198",0.1068783069,0.1698412698,0.7232804233,0.1783068783
"3091","11195",222.27015104,44.78571429,85091.65,"13801","31946","1871",2.335830212,"523",Oporto,77742.8468044107,0.913636611869798,0.0989852672998504,"836",0.130382775119617,0.145933014354067,0.0849282296650718,0.0311004784688995,0.0239234449760766,0.00358851674641148,0.156698564593301,0.106459330143541,0.0406698564593301,0.0239234449760766,0.00598086124401914,0.0610047846889952,0.0167464114832536,0.00478468899521531,0.0514354066985646,0.0454545454545455,0.00478468899521531,0.00239234449760766,0.0311004784688995,0.027511961722488,0.00119617224880383,0,"764","1709",0.1068783069,0.1698412698,0.7232804233,0.1783068783
"3093","11197",39.69613994,37.76431718,400570.051,"18498","46606","1566",2.525806452,"1106",La Peseta,144721.537723348,0.361288961473926,0.184265185601336,"633",0.148499210110585,0.127962085308057,0.0300157977883096,0.0110584518167457,0.028436018957346,0.00789889415481832,0.134281200631912,0.0568720379146919,0.110584518167457,0.105845181674566,0.0173775671406003,0.0521327014218009,0.0410742496050553,0.004739336492891,0.0394944707740916,0.0458135860979463,0.0110584518167457,0,0.00947867298578199,0.0157977883096366,0,0.00157977883096367,"229","566",0.213971051,0.0667086218,0.7193203272,0.0843297671
"3094","11198",9.08071593,39.2177684,2350588.772,"19164","51598","2025",2.692819149,"1103",Pan Bendito,85840.3503065215,0.0365186592095751,0.109295329016968,"803",0.0983810709838107,0.127023661270237,0.0311332503113325,0.0174346201743462,0.0261519302615193,0.0099626400996264,0.134495641344956,0.0460772104607721,0.108343711083437,0.115815691158157,0.0112079701120797,0.0684931506849315,0.0485678704856787,0.0087173100871731,0.0398505603985056,0.0635118306351183,0.0062266500622665,0.0012453300124533,0.0161892901618929,0.0161892901618929,0.0024906600249066,0.0024906600249066,"29","74",0.2015939991,0.0937646507,0.7046413502,0.0736052508
"3095","11198",9.08071593,39.2177684,2350588.772,"19164","51598","2025",2.692819149,"1104",San Francisco,62345.3698418934,0.0265232994322724,0.0793805906572195,"803",0.0983810709838107,0.127023661270237,0.0311332503113325,0.0174346201743462,0.0261519302615193,0.0099626400996264,0.134495641344956,0.0460772104607721,0.108343711083437,0.115815691158157,0.0112079701120797,0.0684931506849315,0.0485678704856787,0.0087173100871731,0.0398505603985056,0.0635118306351183,0.0062266500622665,0.0012453300124533,0.0161892901618929,0.0161892901618929,0.0024906600249066,0.0024906600249066,"21","54",0.2015939991,0.0937646507,0.7046413502,0.0736052508
"3096","11198",9.08071593,39.2177684,2350588.772,"19164","51598","2025",2.692819149,"1106",La Peseta,38621.2075570785,0.0164304399038789,0.0491740489398122,"803",0.0983810709838107,0.127023661270237,0.0311332503113325,0.0174346201743462,0.0261519302615193,0.0099626400996264,0.134495641344956,0.0460772104607721,0.108343711083437,0.115815691158157,0.0112079701120797,0.0684931506849315,0.0485678704856787,0.0087173100871731,0.0398505603985056,0.0635118306351183,0.0062266500622665,0.0012453300124533,0.0161892901618929,0.0161892901618929,0.0024906600249066,0.0024906600249066,"13","33",0.2015939991,0.0937646507,0.7046413502,0.0736052508
"3097","12020",175.99331637,40.61456954,85859.926,"8690","27743","1443",3.25,"353",San Fermín-Orcasur,39084.1701181772,0.455208523219286,0.0497635111828849,"465",0.0537634408602151,0.0623655913978495,0.0774193548387097,0.0408602150537634,0.0344086021505376,0.0021505376344086,0.0946236559139785,0.120430107526882,0.0365591397849462,0.0279569892473118,0.0150537634408602,0.0731182795698925,0.0193548387096774,0.021505376344086,0.0838709677419355,0.0408602150537634,0.010752688172043,0.010752688172043,0.0580645161290323,0.113978494623656,0.0021505376344086,0,"212","657",0.1688741722,0.1496688742,0.6814569536,0.2556291391
"3098","12022",459.7541649,41.68031033,40681.185,"8832","27182","1727",3.078431373,"353",San Fermín-Orcasur,40681.1850589167,1.00000000144826,0.0517968937677633,"591",0.0439932318104907,0.0744500846023689,0.10321489001692,0.0304568527918782,0.0152284263959391,0.00169204737732657,0.0862944162436548,0.147208121827411,0.0287648054145516,0.0287648054145516,0.0135363790186125,0.0626057529610829,0.0203045685279188,0.0135363790186125,0.111675126903553,0.0355329949238579,0.00676818950930626,0.0050761421319797,0.0575296108291032,0.106598984771574,0.0050761421319797,0.00169204737732657,"591","1727",0.1540930979,0.1696094168,0.6762974853,0.3424291065
"3099","12023",229.02532394,42.46217949,68163.371,"9351","28432","1522",3.03187251,"353",San Fermín-Orcasur,62362.3318798663,0.914895067027514,0.0794021873948193,"521",0.053742802303263,0.0690978886756238,0.0844529750479846,0.0345489443378119,0.0134357005758157,0,0.113243761996161,0.105566218809981,0.0345489443378119,0.0383877159309021,0.00767754318618042,0.0882917466410749,0.0191938579654511,0.00383877159309021,0.0940499040307102,0.0652591170825336,0.0115163147792706,0.00767754318618042,0.0690978886756238,0.0863723608445297,0,0,"477","1392",0.1326923077,0.1647435897,0.7025641026,0.2551282051
"3100","12024",130.88896429,42.40340386,166213.652,"12909","36722","2120",2.826666667,"353",San Fermín-Orcasur,119882.562131226,0.721255809548219,0.152639219489929,"773",0.0698576972833118,0.0866752910737387,0.055627425614489,0.0245795601552393,0.0129366106080207,0.00129366106080207,0.138421733505821,0.11254851228978,0.0569210866752911,0.0349288486416559,0.00905562742561449,0.102199223803364,0.0271668822768435,0.00517464424320828,0.0802069857697283,0.0672703751617076,0.00776196636481242,0.00517464424320828,0.03751617076326,0.0608020698576973,0,0.00388098318240621,"558","1529",0.130174793,0.1310947562,0.7387304508,0.1688132475
"3101","12027",56.73392026,41.95123318,314675.404,"12971","34922","1740",2.685185185,"352",Hospital 12 de Octubre,114722.67737987,0.364574656682955,0.146069450149807,"670",0.0656716417910448,0.102985074626866,0.0671641791044776,0.0208955223880597,0.0164179104477612,0.00298507462686567,0.146268656716418,0.0955223880597015,0.0761194029850746,0.0343283582089552,0.0104477611940299,0.091044776119403,0.0447761194029851,0.00597014925373134,0.0835820895522388,0.0388059701492537,0.00746268656716418,0.00149253731343284,0.0462686567164179,0.0417910447761194,0,0,"244","634",0.139573991,0.1283632287,0.7320627803,0.1928251121
"3103","12029",885.53508564,42.58677686,16408.599,"9460","26581","1384",2.784708249,"352",Hospital 12 de Octubre,16408.5993842669,1.00000002341863,0.0208920777001399,"521",0.072936660268714,0.072936660268714,0.103646833013436,0.0326295585412668,0.0249520153550864,0.00575815738963532,0.103646833013436,0.134357005758157,0.0383877159309021,0.0307101727447217,0.0115163147792706,0.0575815738963532,0.0191938579654511,0.00959692898272553,0.0882917466410749,0.0441458733205374,0.00767754318618042,0.00191938579654511,0.053742802303263,0.0844529750479846,0,0.00191938579654511,"521","1384",0.1384297521,0.1845730028,0.6769972451,0.3292011019
"3104","12030",639.81908704,40.9729064,22225.302,"9060","30185","1366",3.307506053,"352",Hospital 12 de Octubre,11060.3207967321,0.497645467167649,0.0140824378767733,"428",0.0350467289719626,0.0560747663551402,0.0560747663551402,0.0373831775700935,0.014018691588785,0.00233644859813084,0.0700934579439252,0.168224299065421,0.0373831775700935,0.0514018691588785,0.0233644859813084,0.0514018691588785,0.0327102803738318,0.014018691588785,0.0981308411214953,0.0420560747663551,0.0163551401869159,0.0116822429906542,0.058411214953271,0.121495327102804,0.00233644859813084,0,"213","680",0.1625615764,0.1759324419,0.6615059817,0.3011963406
"3105","12031",547.04738105,42.49224806,16518.607,"9777","29229","866",2.965753425,"352",Hospital 12 de Octubre,16518.60708396,1.00000000508275,0.0210321438542203,"296",0.0439189189189189,0.0641891891891892,0.128378378378378,0.0304054054054054,0.0135135135135135,0,0.0912162162162162,0.148648648648649,0.0439189189189189,0.027027027027027,0.00675675675675676,0.0777027027027027,0.0236486486486486,0.00675675675675676,0.0709459459459459,0.0472972972972973,0.0135135135135135,0.00337837837837838,0.0472972972972973,0.108108108108108,0.00337837837837838,0,"296","866",0.1406423034,0.1805094131,0.6788482835,0.3333333333
"3107","12032",280.24030231,44.19244227,102056.844,"12047","31918","2760",2.705882353,"352",Hospital 12 de Octubre,92965.1910791667,0.910915793938981,0.118366958077883,"1046",0.0678776290630975,0.0726577437858509,0.0984703632887189,0.0286806883365201,0.0200764818355641,0.00191204588910134,0.130975143403442,0.140535372848948,0.0487571701720841,0.0248565965583174,0.00860420650095602,0.0697896749521989,0.0344168260038241,0.0105162523900574,0.0908221797323136,0.0315487571701721,0.00573613766730402,0.00191204588910134,0.0478011472275335,0.0630975143403442,0.000956022944550669,0,"953","2514",0.1277116865,0.2022393282,0.6700489853,0.2214835549
"3108","12032",280.24030231,44.19244227,102056.844,"12047","31918","2760",2.705882353,"353",San Fermín-Orcasur,89750.1885234583,0.879413716962072,0.114273489669823,"1046",0.0678776290630975,0.0726577437858509,0.0984703632887189,0.0286806883365201,0.0200764818355641,0.00191204588910134,0.130975143403442,0.140535372848948,0.0487571701720841,0.0248565965583174,0.00860420650095602,0.0697896749521989,0.0344168260038241,0.0105162523900574,0.0908221797323136,0.0315487571701721,0.00573613766730402,0.00191204588910134,0.0478011472275335,0.0630975143403442,0.000956022944550669,0,"920","2427",0.1277116865,0.2022393282,0.6700489853,0.2214835549
"3110","12033",245.8107978,44.28776435,53901.123,"10686","28909","1274",2.71641791,"353",San Fermín-Orcasur,32183.502268937,0.597084076874186,0.0409773079541426,"492",0.0772357723577236,0.0752032520325203,0.111788617886179,0.024390243902439,0.024390243902439,0.0040650406504065,0.150406504065041,0.117886178861789,0.0284552845528455,0.0304878048780488,0.00813008130081301,0.0548780487804878,0.016260162601626,0.00609756097560976,0.0995934959349594,0.032520325203252,0.00609756097560976,0,0.0487804878048781,0.0813008130081301,0,0.00203252032520325,"294","761",0.1155589124,0.1880664653,0.6963746223,0.25
"3112","12034",228.62625427,42.03753236,101460.756,"10678","29432","2209",2.817602041,"353",San Fermín-Orcasur,79380.5181717539,0.782376569042654,0.101070415255052,"818",0.0611246943765281,0.0843520782396088,0.0757946210268949,0.0366748166259169,0.0317848410757946,0.00611246943765281,0.132029339853301,0.111246943765281,0.0501222493887531,0.0293398533007335,0.0146699266503667,0.0574572127139364,0.0317848410757946,0.0097799511002445,0.0855745721271394,0.0452322738386308,0.00611246943765281,0.00488997555012225,0.0464547677261614,0.0770171149144254,0.00122249388753056,0.00122249388753056,"640","1728",0.1380500431,0.1509922347,0.7109577222,0.2251941329
"3113","12037",302.64027299,42.84556126,45069.221,"10094","27605","1322",2.714579055,"353",San Fermín-Orcasur,24840.964646046,0.551173596855514,0.0316284986535314,"497",0.0422535211267606,0.0824949698189135,0.0824949698189135,0.0382293762575453,0.0221327967806841,0.00603621730382294,0.124748490945674,0.132796780684105,0.0362173038229376,0.0382293762575453,0.0241448692152917,0.0724346076458753,0.03420523138833,0.00804828973843058,0.0804828973843058,0.0442655935613682,0.00804828973843058,0.00804828973843058,0.0583501006036217,0.0543259557344064,0,0.00201207243460765,"274","729",0.1430667645,0.1768158474,0.6801173881,0.1474688188
"3114","12039",206.15668054,43.43814433,56502.212,"10928","30402","1097",2.77020202,"351",Almendrales,43978.1029587518,0.778343031220651,0.0559946600317371,"407",0.0786240786240786,0.0638820638820639,0.103194103194103,0.0245700245700246,0.00982800982800983,0.00245700245700246,0.144963144963145,0.0982800982800983,0.0393120393120393,0.0221130221130221,0.00982800982800983,0.0614250614250614,0.00737100737100737,0.00982800982800983,0.100737100737101,0.0442260442260442,0.0122850122850123,0.00245700245700246,0.0687960687960688,0.0958230958230958,0,0,"317","854",0.118556701,0.1666666667,0.7147766323,0.2963917526
"3116","12041",275.90333044,41.76454139,64851.547,"9819","27940","1699",2.831666667,"351",Almendrales,54365.0649024351,0.838300201264822,0.0692197507853024,"616",0.0568181818181818,0.0892857142857143,0.136363636363636,0.0146103896103896,0.0243506493506494,0.00324675324675325,0.116883116883117,0.102272727272727,0.0324675324675325,0.0373376623376623,0.00487012987012987,0.0616883116883117,0.0275974025974026,0.00811688311688312,0.0746753246753247,0.0308441558441558,0.00811688311688312,0.00649350649350649,0.0454545454545455,0.116883116883117,0,0.00162337662337662,"516","1424",0.1353467562,0.1482102908,0.716442953,0.3439597315
"3117","12042",537.59480168,39.617737,24347.946,"8703","26862","1218",3.052631579,"351",Almendrales,22072.8685224559,0.906559778079675,0.0281040491901024,"429",0.0699300699300699,0.0909090909090909,0.104895104895105,0.0256410256410256,0.0396270396270396,0.00233100233100233,0.10955710955711,0.0815850815850816,0.0466200466200466,0.0233100233100233,0.013986013986014,0.0466200466200466,0.020979020979021,0.00699300699300699,0.0885780885780886,0.020979020979021,0.0116550116550117,0.00233100233100233,0.0652680652680653,0.125874125874126,0,0.00233100233100233,"389","1104",0.1590214067,0.1337920489,0.7071865444,0.3868501529
"3118","12043",305.23297756,45.64256055,47374.642,"10567","29973","1402",2.826612903,"351",Almendrales,45589.361218866,0.96231568818749,0.0580461777741699,"518",0.0463320463320463,0.0868725868725869,0.113899613899614,0.0424710424710425,0.0115830115830116,0.00193050193050193,0.11003861003861,0.144787644787645,0.0463320463320463,0.00965250965250965,0.00579150579150579,0.055984555984556,0.0328185328185328,0.00386100386100386,0.0694980694980695,0.0444015444015444,0.00772200772200772,0.00386100386100386,0.0637065637065637,0.0965250965250965,0,0.00193050193050193,"498","1349",0.1128027682,0.2131487889,0.6740484429,0.3107266436
"3120","12045",625.52785045,40.19984841,31659.822,"8836","26409","1904",2.970358814,"351",Almendrales,15022.8883534465,0.474509564628838,0.0191277356104915,"670",0.0865671641791045,0.091044776119403,0.0776119402985075,0.026865671641791,0.0238805970149254,0.00149253731343284,0.129850746268657,0.0791044776119403,0.0582089552238806,0.0283582089552239,0.00895522388059702,0.0537313432835821,0.026865671641791,0.00298507462686567,0.082089552238806,0.0313432835820895,0.0149253731343284,0.00298507462686567,0.0552238805970149,0.116417910447761,0,0.00149253731343284,"318","903",0.1334007074,0.1212733704,0.7453259222,0.4431531076
"3121","12045",625.52785045,40.19984841,31659.822,"8836","26409","1904",2.970358814,"606",Usera,8771.17050505057,0.277044214116257,0.0111678011889544,"670",0.0865671641791045,0.091044776119403,0.0776119402985075,0.026865671641791,0.0238805970149254,0.00149253731343284,0.129850746268657,0.0791044776119403,0.0582089552238806,0.0283582089552239,0.00895522388059702,0.0537313432835821,0.026865671641791,0.00298507462686567,0.082089552238806,0.0313432835820895,0.0149253731343284,0.00298507462686567,0.0552238805970149,0.116417910447761,0,0.00149253731343284,"186","527",0.1334007074,0.1212733704,0.7453259222,0.4431531076
"3122","12046",557.84229465,40.46218487,34155.826,"9868","30287","1807",3.02173913,"351",Almendrales,13924.2851664874,0.407669402183026,0.0177289505828323,"628",0.0748407643312102,0.10828025477707,0.0684713375796178,0.0254777070063694,0.0254777070063694,0,0.124203821656051,0.0843949044585987,0.0429936305732484,0.0302547770700637,0.00636942675159236,0.0477707006369427,0.0254777070063694,0.00636942675159236,0.0796178343949045,0.0382165605095541,0.00955414012738853,0.0111464968152866,0.071656050955414,0.117834394904459,0.00159235668789809,0,"256","737",0.1386554622,0.1244747899,0.7368697479,0.4353991597
"3123","12046",557.84229465,40.46218487,34155.826,"9868","30287","1807",3.02173913,"606",Usera,34053.516850207,0.99700463546708,0.0433582844785465,"628",0.0748407643312102,0.10828025477707,0.0684713375796178,0.0254777070063694,0.0254777070063694,0,0.124203821656051,0.0843949044585987,0.0429936305732484,0.0302547770700637,0.00636942675159236,0.0477707006369427,0.0254777070063694,0.00636942675159236,0.0796178343949045,0.0382165605095541,0.00955414012738853,0.0111464968152866,0.071656050955414,0.117834394904459,0.00159235668789809,0,"626","1802",0.1386554622,0.1244747899,0.7368697479,0.4353991597
"3125","12047",538.73696884,41.22018706,23831.926,"9179","27838","1233",3.029484029,"606",Usera,23831.9259854704,0.999999999390331,0.0303437507231624,"447",0.116331096196868,0.120805369127517,0.0671140939597315,0.029082774049217,0.0134228187919463,0.00223713646532438,0.100671140939597,0.0782997762863535,0.0492170022371365,0.0268456375838926,0.00671140939597315,0.0447427293064877,0.0134228187919463,0.00223713646532438,0.0917225950782998,0.0313199105145414,0.00894854586129754,0.00223713646532438,0.0805369127516778,0.114093959731544,0,0,"447","1233",0.1247077163,0.1145752143,0.7607170694,0.4902572097
"3126","12048",336.26203219,40.53727432,51097.773,"10019","29362","1630",2.910714286,"351",Almendrales,51092.3177194078,0.999893238388449,0.0650527596339261,"586",0.0784982935153584,0.0819112627986348,0.0887372013651877,0.0307167235494881,0.0204778156996587,0.0068259385665529,0.126279863481229,0.0921501706484642,0.0580204778156997,0.0238907849829352,0.015358361774744,0.0597269624573379,0.0204778156996587,0.0136518771331058,0.0733788395904437,0.0426621160409556,0.00853242320819113,0.0102389078498294,0.052901023890785,0.0921501706484642,0.00341296928327645,0,"586","1630",0.1485148515,0.1322073384,0.7192778101,0.348281887
"3127","12048",336.26203219,40.53727432,51097.773,"10019","29362","1630",2.910714286,"606",Usera,29555.6738393353,0.578414128524453,0.0376314528663211,"586",0.0784982935153584,0.0819112627986348,0.0887372013651877,0.0307167235494881,0.0204778156996587,0.0068259385665529,0.126279863481229,0.0921501706484642,0.0580204778156997,0.0238907849829352,0.015358361774744,0.0597269624573379,0.0204778156996587,0.0136518771331058,0.0733788395904437,0.0426621160409556,0.00853242320819113,0.0102389078498294,0.052901023890785,0.0921501706484642,0.00341296928327645,0,"339","943",0.1485148515,0.1322073384,0.7192778101,0.348281887
"3128","12049",374.36616609,41.54119241,49318.453,"10286","28907","1745",2.932773109,"351",Almendrales,49318.4525262881,0.999999990394835,0.0627942043132468,"607",0.0774299835255354,0.0691927512355848,0.0626029654036244,0.0329489291598023,0.0181219110378913,0,0.133443163097199,0.135090609555189,0.0378912685337726,0.0247116968698517,0.0131795716639209,0.0675453047775947,0.014827018121911,0.00658978583196046,0.100494233937397,0.028006589785832,0.0197693574958814,0.00823723228995058,0.0477759472817133,0.0988467874794069,0.00329489291598023,0,"607","1745",0.1235772358,0.1490514905,0.7273712737,0.3279132791
"3129","12049",374.36616609,41.54119241,49318.453,"10286","28907","1745",2.932773109,"606",Usera,17182.436958201,0.348397727686247,0.0218773583047368,"607",0.0774299835255354,0.0691927512355848,0.0626029654036244,0.0329489291598023,0.0181219110378913,0,0.133443163097199,0.135090609555189,0.0378912685337726,0.0247116968698517,0.0131795716639209,0.0675453047775947,0.014827018121911,0.00658978583196046,0.100494233937397,0.028006589785832,0.0197693574958814,0.00823723228995058,0.0477759472817133,0.0988467874794069,0.00329489291598023,0,"211","608",0.1235772358,0.1490514905,0.7273712737,0.3279132791
"3131","12050",458.74298451,43.43324343,32350.537,"11085","27469","1406",2.440972222,"351",Almendrales,32350.5372447893,1.00000000756678,0.0411899834916717,"600",0.12,0.101666666666667,0.135,0.0316666666666667,0.0116666666666667,0.005,0.128333333333333,0.113333333333333,0.045,0.0316666666666667,0.00166666666666667,0.0433333333333333,0.00666666666666667,0.00666666666666667,0.0666666666666667,0.0216666666666667,0.005,0.00166666666666667,0.0466666666666667,0.0766666666666667,0,0,"600","1406",0.1207012812,0.1746459879,0.7046527309,0.3492919757
"3132","12051",316.64717535,43.38430947,43707.546,"11659","33163","1362",2.8434238,"351",Almendrales,43707.5455544395,0.999999989805869,0.0556501756439556,"487",0.0718685831622177,0.0739219712525667,0.104722792607803,0.0369609856262834,0.0225872689938398,0,0.11088295687885,0.119096509240246,0.0451745379876797,0.0349075975359343,0.0102669404517454,0.0554414784394251,0.0308008213552361,0.00616016427104723,0.0924024640657084,0.0410677618069815,0.0143737166324435,0.00205338809034908,0.0287474332648871,0.0985626283367557,0,0,"487","1362",0.1315979754,0.1814895155,0.6869125091,0.2668112798
"3133","12052",137.71249881,39.39339019,170403.976,"19643","52137","2225",2.655131265,"301",Legazpi,40132.6393011548,0.235514688349495,0.0510984636138628,"882",0.0759637188208617,0.0963718820861678,0.0736961451247165,0.0204081632653061,0.0238095238095238,0.0136054421768707,0.131519274376417,0.0816326530612245,0.106575963718821,0.116780045351474,0.0136054421768707,0.0442176870748299,0.0260770975056689,0.00680272108843537,0.0566893424036281,0.0487528344671202,0.00566893424036281,0.00113378684807256,0.0328798185941043,0.0238095238095238,0,0,"208","524",0.2123667377,0.1275053305,0.6601279318,0.128358209
"3134","12052",137.71249881,39.39339019,170403.976,"19643","52137","2225",2.655131265,"351",Almendrales,165116.821974695,0.968972824757888,0.210233268148598,"882",0.0759637188208617,0.0963718820861678,0.0736961451247165,0.0204081632653061,0.0238095238095238,0.0136054421768707,0.131519274376417,0.0816326530612245,0.106575963718821,0.116780045351474,0.0136054421768707,0.0442176870748299,0.0260770975056689,0.00680272108843537,0.0566893424036281,0.0487528344671202,0.00566893424036281,0.00113378684807256,0.0328798185941043,0.0238095238095238,0,0,"855","2156",0.2123667377,0.1275053305,0.6601279318,0.128358209
"3135","12053",141.46666574,50.71665788,134190.769,"19333","43541","1861",2.244873341,"301",Legazpi,15109.6048660656,0.112597945288364,0.0192381465040172,"851",0.0693301997649824,0.0740305522914219,0.156286721504113,0.0352526439482961,0.00470035252643948,0.00117508813160987,0.137485311398355,0.200940070505288,0.0446533490011751,0.0282021151586369,0.00117508813160987,0.0646298472385429,0.0129259694477086,0.00117508813160987,0.0763807285546416,0.0434782608695652,0,0,0.0246768507638073,0.0235017626321974,0,0,"96","210",0.0785450712,0.3183974697,0.6030574591,0.0975224038
"3136","12054",354.41415439,49.51989288,36904.074,"14335","33272","1275",2.322404372,"301",Legazpi,34269.9630620722,0.928622760242465,0.0436338723559935,"566",0.0724381625441696,0.0812720848056537,0.144876325088339,0.03886925795053,0.0106007067137809,0.00353356890459364,0.130742049469965,0.180212014134276,0.0459363957597173,0.0300353356890459,0.00353356890459364,0.0671378091872792,0.0088339222614841,0.00353356890459364,0.0671378091872792,0.0247349823321555,0,0,0.0300353356890459,0.0547703180212014,0,0.00176678445229682,"526","1184",0.0833970926,0.2807957154,0.635807192,0.1499617445
"3139","12055",536.90781559,43.16346154,32952.782,"12068","32499","1729",2.672333849,"606",Usera,23155.4137423616,0.702684639565837,0.0294823885790127,"683",0.08199121522694,0.134699853587116,0.0863836017569546,0.0263543191800878,0.0117130307467057,0.00146412884333821,0.146412884333821,0.0878477306002928,0.0527086383601757,0.020497803806735,0.00585651537335286,0.061493411420205,0.020497803806735,0.00292825768667643,0.0922401171303075,0.0351390922401171,0.0117130307467057,0.00585651537335286,0.0322108345534407,0.0805270863836018,0,0.00146412884333821,"480","1215",0.1114253394,0.1589366516,0.729638009,0.3122171946
"3141","12056",448.83939784,40.29385268,42071.741,"10055","28308","1773",2.774647887,"351",Almendrales,22577.7790549845,0.536649506731477,0.0287469212494519,"687",0.104803493449782,0.120815138282387,0.0844250363901019,0.0320232896652111,0.0291120815138282,0,0.128093158660844,0.0858806404657933,0.0538573508005822,0.0189228529839884,0.00727802037845706,0.0524017467248908,0.0203784570596798,0.0160116448326055,0.0538573508005822,0.0262008733624454,0.00727802037845706,0,0.0625909752547307,0.0946142649199418,0.00145560407569141,0,"369","951",0.1324854266,0.1261261261,0.7413884473,0.4032856386
"3142","12056",448.83939784,40.29385268,42071.741,"10055","28308","1773",2.774647887,"606",Usera,33588.5213769306,0.798363000402827,0.0427662338512872,"687",0.104803493449782,0.120815138282387,0.0844250363901019,0.0320232896652111,0.0291120815138282,0,0.128093158660844,0.0858806404657933,0.0538573508005822,0.0189228529839884,0.00727802037845706,0.0524017467248908,0.0203784570596798,0.0160116448326055,0.0538573508005822,0.0262008733624454,0.00727802037845706,0,0.0625909752547307,0.0946142649199418,0.00145560407569141,0,"548","1415",0.1324854266,0.1261261261,0.7413884473,0.4032856386
"3143","12057",586.02184024,40.02372881,30225.167,"9246","28557","1634",3.048507463,"606",Usera,30225.1670863852,1.00000000285805,0.0384838781470855,"585",0.0717948717948718,0.116239316239316,0.0632478632478632,0.0290598290598291,0.0324786324786325,0.00170940170940171,0.138461538461538,0.0923076923076923,0.0632478632478632,0.0136752136752137,0.00512820512820513,0.0512820512820513,0.0136752136752137,0.0170940170940171,0.0632478632478632,0.0205128205128205,0.0102564102564103,0.00170940170940171,0.0547008547008547,0.138461538461538,0.00170940170940171,0,"585","1634",0.1367231638,0.1169491525,0.7463276837,0.5028248588
"3144","12059",342.61803091,47.93243243,48631.023,"15703","39163","1654",2.468656716,"606",Usera,27353.177617037,0.562463545482828,0.0348271475668303,"688",0.0872093023255814,0.0741279069767442,0.120639534883721,0.0276162790697674,0.0174418604651163,0.00581395348837209,0.0901162790697674,0.199127906976744,0.0508720930232558,0.0203488372093023,0,0.0552325581395349,0.0145348837209302,0.00145348837209302,0.0930232558139535,0.0421511627906977,0.00436046511627907,0.00290697674418605,0.0392441860465116,0.0537790697674419,0,0,"387","930",0.0924924925,0.2672672673,0.6402402402,0.1975975976
"3145","12061",127.74717183,45.02613391,181346.362,"13206","32730","2262",2.474835886,"606",Usera,143741.539210388,0.792635361554083,0.183017412735456,"933",0.0836012861736334,0.0943193997856377,0.110396570203644,0.037513397642015,0.0128617363344051,0.00107181136120043,0.136120042872454,0.127545551982851,0.0535905680600214,0.0257234726688103,0.00321543408360129,0.0728831725616292,0.0128617363344051,0.00321543408360129,0.0889603429796356,0.0289389067524116,0.00643086816720257,0.00321543408360129,0.0471596998928189,0.0471596998928189,0,0.00321543408360129,"740","1793",0.1149028078,0.2021598272,0.682937365,0.2345572354
"3146","12062",186.56734088,42.29520295,87215.512,"12040","31927","1535",2.69771529,"606",Usera,83180.7398583842,0.953737906834558,0.105909007806161,"612",0.0980392156862745,0.065359477124183,0.106209150326797,0.0392156862745098,0.0294117647058824,0.00163398692810458,0.15359477124183,0.117647058823529,0.0555555555555556,0.0261437908496732,0.011437908496732,0.0604575163398693,0.0228758169934641,0.0065359477124183,0.0751633986928105,0.0294117647058824,0.00326797385620915,0,0.0294117647058824,0.0637254901960784,0.00490196078431373,0,"584","1464",0.1279212792,0.167896679,0.7041820418,0.2859778598
"3147","12064",247.72048941,45.12750716,56393.914,"11873","29625","1344",2.488888889,"606",Usera,56253.5007512533,0.997510134715127,0.0716241819961143,"564",0.076241134751773,0.0957446808510638,0.132978723404255,0.0301418439716312,0.0212765957446809,0.00531914893617021,0.157801418439716,0.111702127659574,0.0531914893617021,0.0141843971631206,0.00177304964539007,0.0673758865248227,0.0124113475177305,0.00886524822695036,0.0780141843971631,0.0319148936170213,0.00354609929078014,0.00531914893617021,0.0283687943262411,0.0620567375886525,0.00177304964539007,0,"563","1341",0.0995702006,0.1812320917,0.7191977077,0.2628939828
