fid;COD_SEC;Código_es;nombre_est;por_hog_1_pon;por_hog_2_pon;por_hog_3_pon;por_hog_4_pon;por_hog_5_pon;pog_hog_6_pon;por_hog_7_pon;por_hog_8_pon;por_hog_9_pon;por_hog_10_pon;por_hog_11_pon;por_hog_12_pon;por_hog_13_pon;por_hog_14_pon;por_hog_15_pon;por_hog_16_pon;por_hog_17_pon;por_hog_18_pon;por_hog_19_pon;por_hog_20_pon;por_hog_21_pon;por_hog_22_pon;por_pob15_pon;por_pob65_pon;por_pob16_64_pon;por_pob_ext_pon;hog_troc;pob_troc;Densidad_pon;Edad_Prome_pon;renta_med_persona_pon;renta_med_hog_pon;per_hog_med_pon
3753;15178;414;Avenida de La Paz;0,001236;0,001317;0,000689;0,000243;0,000263;0,000081;0,001520;0,001580;0,000669;0,000831;0,000162;0,000831;0,000182;0,000020;0,000750;0,000851;0,000061;0,000000;0,000142;0,000142;0,000000;0,000000;0,001676;0,002014;0,007879;0,001117;52;115;34,33829171;10,81;6579,98;15594,87;0,60
3754;15179;253;Alsacia;0,003033;0,004088;0,008704;0,003033;0,000659;0,000000;0,005671;0,019650;0,003429;0,001714;0,000528;0,006858;0,000923;0,000264;0,006330;0,003297;0,000264;0,000000;0,002901;0,002769;0,000000;0,000000;0,006014;0,025626;0,042475;0,007639;562;1340;58,87870763;12,91;4502,57;10964,38;0,61
3756;15180;414;Avenida de La Paz;0,010102;0,009487;0,005095;0,000966;0,001932;0,000703;0,012825;0,005358;0,007027;0,005183;0,000966;0,004919;0,001230;0,000351;0,004392;0,005797;0,000615;0,000176;0,001318;0,002635;0,000000;0,000000;0,011865;0,009276;0,059935;0,008162;847;1938;81,43070059;10,19;6413,50;15683,25;0,62
3757;15181;253;Alsacia;0,007465;0,006825;0,007465;0,002986;0,001706;0,000427;0,008744;0,018982;0,005759;0,002559;0,000640;0,009384;0,002133;0,000213;0,006825;0,008318;0,000427;0,000000;0,003412;0,002559;0,000000;0,000000;0,009324;0,024207;0,063298;0,004534;240;602;19,73827842;11,95;5676,96;14217,69;0,63
3758;15182;153;Pinar de Chamartín;0,001515;0,001136;0,002777;0,002020;0,000252;0,000252;0,002904;0,007070;0,001010;0,001641;0,000884;0,003409;0,000505;0,000379;0,001894;0,001641;0,000126;0,000126;0,001262;0,001767;0,000000;0,000000;0,004048;0,009143;0,019382;0,001714;258;681;66,98516337;11,70;6464,32;17127,77;0,66
3760;16001;501;Canillejas;0,009125;0,019263;0,009632;0,012673;0,007604;0,003042;0,022305;0,046130;0,020277;0,026360;0,013180;0,027374;0,011659;0,009125;0,029402;0,034978;0,005069;0,003042;0,013180;0,014701;0,000507;0,000000;0,063322;0,058661;0,216645;0,033750;420;1319;12,48601603;10,47;8703,46;24589,74;0,81
3762;16003;417;Canillas;0,001912;0,003118;0,001372;0,000499;0,000790;0,000208;0,004074;0,003243;0,002037;0,002619;0,000499;0,002494;0,000873;0,000208;0,002079;0,002910;0,000333;0,000000;0,000790;0,001538;0,000000;0,000083;0,004799;0,004211;0,022668;0,003848;40;108;11,22148692;10,45;8703,46;24589,74;0,70
3763;16004;416;Esperanza;0,009232;0,007944;0,008588;0,004079;0,002147;0,002362;0,009018;0,022974;0,008588;0,013956;0,006871;0,007085;0,005582;0,003865;0,015459;0,009662;0,003006;0,000215;0,007515;0,021471;0,000000;0,000215;0,032636;0,029692;0,107507;0,050234;131;422;8,23001928;10,36;8703,46;24589,74;0,87
3764;16005;415;Arturo Soria;0,003607;0,005194;0,008944;0,003174;0,001154;0,000577;0,007502;0,015148;0,004472;0,007646;0,003895;0,005626;0,001587;0,002020;0,009666;0,004472;0,001010;0,000433;0,003607;0,007213;0,000289;0,000144;0,018927;0,020157;0,058295;0,015757;214;637;21,39017413;10,73;8483,65;24589,74;0,77
3765;16005;416;Esperanza;0,003682;0,005303;0,009132;0,003241;0,001178;0,000589;0,007659;0,015466;0,004566;0,007807;0,003977;0,005745;0,001620;0,002062;0,009869;0,004566;0,001031;0,000442;0,003682;0,007365;0,000295;0,000147;0,019325;0,020581;0,059520;0,016088;219;651;21,39017413;10,73;8483,65;24589,74;0,77
3766;16006;415;Arturo Soria;0,010672;0,010961;0,006201;0,002019;0,002308;0,000865;0,011105;0,012259;0,004759;0,005048;0,002452;0,006346;0,002596;0,001731;0,008797;0,004903;0,000721;0,000288;0,003317;0,005913;0,000577;0,000000;0,015376;0,022398;0,066065;0,025524;227;604;19,66454726;11,21;6032,46;16563,73;0,71
3767;16006;416;Esperanza;0,022748;0,023363;0,013218;0,004304;0,004918;0,001844;0,023670;0,026129;0,010144;0,010759;0,005226;0,013526;0,005533;0,003689;0,018752;0,010452;0,001537;0,000615;0,007070;0,012604;0,001230;0,000000;0,032774;0,047740;0,140818;0,054404;485;1287;19,66454726;11,21;6032,46;16563,73;0,71
3768;16007;415;Arturo Soria;0,002397;0,003296;0,003845;0,001598;0,000699;0,000250;0,004045;0,006391;0,002047;0,002596;0,000849;0,002197;0,000899;0,000549;0,003945;0,002197;0,000250;0,000050;0,001148;0,002197;0,000050;0,000050;0,006273;0,009735;0,025537;0,004821;121;322;24,86357219;11,40;6392,72;17538,10;0,69
3769;16008;416;Esperanza;0,000612;0,000998;0,001449;0,000483;0,000354;0,000032;0,001513;0,002415;0,000741;0,000547;0,000225;0,000773;0,000354;0,000064;0,001449;0,000515;0,000097;0,000032;0,000547;0,000644;0,000000;0,000000;0,002020;0,003289;0,008536;0,001343;101;260;60,58749958;11,48;3143,91;8285,62;0,66
3770;16009;416;Esperanza;0,003579;0,003274;0,003503;0,000609;0,000990;0,000076;0,006625;0,003731;0,002056;0,001371;0,000305;0,002284;0,000533;0,000228;0,002741;0,000914;0,000076;0,000152;0,000914;0,001294;0,000000;0,000000;0,004667;0,005582;0,025006;0,007631;336;761;73,43459674;10,74;3300,38;7888,81;0,59
3771;16011;416;Esperanza;0,007081;0,009387;0,010046;0,001976;0,002635;0,000165;0,011363;0,011034;0,004446;0,003294;0,000165;0,003788;0,002635;0,000329;0,006258;0,002800;0,000823;0,000329;0,004282;0,005105;0,000165;0,000165;0,010711;0,016325;0,061234;0,014454;479;1199;44,16899226;11,18;3390,25;8635,86;0,64
3772;16012;416;Esperanza;0,004662;0,005195;0,006393;0,001998;0,000799;0,000133;0,007725;0,004662;0,001998;0,001998;0,000000;0,001998;0,000799;0,000000;0,003197;0,001066;0,000133;0,000000;0,001598;0,001332;0,000000;0,000000;0,004838;0,010166;0,030681;0,007104;343;710;52,08810804;11,87;3933,52;8524,46;0,54
3773;16013;416;Esperanza;0,001408;0,001320;0,004664;0,001672;0,000704;0,000088;0,002288;0,008535;0,001408;0,001408;0,000264;0,002024;0,000616;0,000176;0,003784;0,001496;0,000264;0,000000;0,001144;0,001584;0,000000;0,000000;0,004046;0,011545;0,019254;0,003558;396;970;91,45336462;12,71;4534,11;11406,25;0,62
3774;16014;416;Esperanza;0,000982;0,001669;0,006186;0,001571;0,000393;0,000000;0,002455;0,009917;0,001080;0,001669;0,000295;0,001080;0,000491;0,000098;0,003633;0,001669;0,000000;0,000098;0,001080;0,000491;0,000000;0,000000;0,003404;0,014650;0,016804;0,003188;355;818;74,03347838;13,87;4327,07;9970,23;0,58
3775;16015;416;Esperanza;0,002343;0,002139;0,007639;0,001732;0,000611;0,000407;0,005195;0,012427;0,003259;0,002037;0,000204;0,002037;0,000713;0,000306;0,004380;0,001732;0,000000;0,000204;0,001935;0,001935;0,000000;0,000000;0,005688;0,018026;0,027521;0,008198;503;1198;76,26834768;12,99;4328,32;10621,15;0,61
3776;16016;416;Esperanza;0,002541;0,007115;0,013977;0,002795;0,002033;0,000254;0,010165;0,026429;0,004828;0,004574;0,003049;0,005337;0,001779;0,001271;0,009657;0,003812;0,000254;0,000254;0,002541;0,002541;0,000000;0,000000;0,015847;0,033433;0,055926;0,010940;396;974;29,83611946;12,26;4400,17;10746,07;0,62
3778;16017;416;Esperanza;0,002145;0,001772;0,006247;0,001865;0,000373;0,000000;0,002517;0,009883;0,001305;0,001865;0,000093;0,001305;0,000559;0,000093;0,003916;0,001678;0,000466;0,000000;0,001305;0,001305;0,000000;0,000000;0,003507;0,014705;0,020483;0,003626;350;809;67,57811427;13,46;4255,97;10133,21;0,59
3780;16019;417;Canillas;0,000916;0,001113;0,003535;0,001244;0,000589;0,000131;0,001637;0,006219;0,001375;0,001113;0,000327;0,001178;0,000524;0,000065;0,002815;0,001047;0,000131;0,000000;0,000982;0,000458;0,000000;0,000000;0,003107;0,009268;0,013024;0,002216;337;795;102,6067642;12,97;4558,14;10966,13;0,60
3782;16020;417;Canillas;0,002194;0,001350;0,004641;0,000928;0,000422;0,000084;0,002785;0,010295;0,001772;0,002194;0,000169;0,001941;0,000928;0,000000;0,004810;0,002025;0,000084;0,000084;0,001266;0,001181;0,000000;0,000000;0,004433;0,013130;0,021593;0,003392;386;963;78,97322289;12,61;4653,03;11864,39;0,63
3783;16021;417;Canillas;0,009242;0,006374;0,020078;0,007011;0,003824;0,000319;0,012429;0,043342;0,007967;0,003824;0,000637;0,008923;0,001593;0,000319;0,012110;0,006374;0,000000;0,000000;0,003506;0,004143;0,000000;0,000000;0,014478;0,057215;0,080324;0,010719;465;1059;22,35635154;13,24;5243,85;12258,44;0,58
3784;16021;418;Mar de Cristal;0,001877;0,001294;0,004077;0,001424;0,000777;0,000065;0,002524;0,008802;0,001618;0,000777;0,000129;0,001812;0,000324;0,000065;0,002459;0,001294;0,000000;0,000000;0,000712;0,000841;0,000000;0,000000;0,002940;0,011619;0,016312;0,002177;95;215;22,35635154;13,24;5243,85;12258,44;0,58
3785;16022;417;Canillas;0,004277;0,002589;0,008667;0,001576;0,001013;0,000338;0,005740;0,014407;0,003602;0,002814;0,000338;0,002926;0,000563;0,000225;0,006641;0,002251;0,000338;0,000113;0,001463;0,001463;0,000000;0,000000;0,007180;0,020542;0,033619;0,005564;545;1281;67,08262781;12,65;4398,42;10429,63;0,59
3786;16024;417;Canillas;0,005883;0,005983;0,009373;0,002692;0,001795;0,000299;0,010270;0,013560;0,004886;0,003988;0,000499;0,006082;0,001496;0,000399;0,005983;0,006581;0,000499;0,000199;0,002692;0,003889;0,000000;0,000000;0,009876;0,018930;0,058240;0,010425;861;2150;80,23372618;11,64;4394,16;11248,53;0,64
3787;16025;417;Canillas;0,001434;0,001334;0,001072;0,000262;0,000175;0,000037;0,001509;0,001459;0,000549;0,000387;0,000075;0,000973;0,000212;0,000012;0,000836;0,000860;0,000037;0,000012;0,000224;0,000224;0,000000;0,000000;0,001123;0,002262;0,008300;0,001417;34;77;21,52534557;11,48;4945,94;11400,74;0,57
3789;16026;417;Canillas;0,001230;0,001013;0,001447;0,000434;0,000145;0,000036;0,001483;0,002460;0,000615;0,000434;0,000036;0,000651;0,000289;0,000036;0,001085;0,000253;0,000036;0,000000;0,000398;0,000398;0,000036;0,000000;0,001223;0,003729;0,007567;0,002321;192;441;114,6607735;12,50;3674,65;8510,94;0,59
3791;16028;417;Canillas;0,001025;0,001172;0,002880;0,000830;0,000439;0,000049;0,001611;0,006199;0,001172;0,000976;0,000000;0,000683;0,000146;0,000098;0,001513;0,000439;0,000000;0,000000;0,000488;0,000488;0,000049;0,000000;0,002144;0,008103;0,010011;0,001972;361;793;129,2680192;13,15;4514,33;9979,00;0,57
3793;16029;417;Canillas;0,001947;0,003301;0,006433;0,000931;0,000423;0,000169;0,003640;0,010581;0,001862;0,001524;0,000254;0,002624;0,000931;0,000254;0,003216;0,001354;0,000085;0,000000;0,000931;0,001524;0,000000;0,000000;0,004353;0,014354;0,023276;0,004569;496;1173;88,66793179;12,90;3656,38;8790,33;0,60
3794;16029;418;Mar de Cristal;0,000500;0,000849;0,001654;0,000239;0,000109;0,000044;0,000936;0,002720;0,000479;0,000392;0,000065;0,000675;0,000239;0,000065;0,000827;0,000348;0,000022;0,000000;0,000239;0,000392;0,000000;0,000000;0,001119;0,003690;0,005984;0,001175;128;302;88,66793179;12,90;3656,38;8790,33;0,60
3795;16030;417;Canillas;0,010156;0,008675;0,008992;0,003279;0,001693;0,000317;0,010896;0,013223;0,003808;0,003597;0,000635;0,005078;0,000952;0,000106;0,006876;0,003914;0,000212;0,000000;0,002010;0,001798;0,000106;0,000106;0,009110;0,021289;0,056030;0,010621;817;1831;67,57833729;11,93;4703,60;10441,90;0,57
3796;16030;418;Mar de Cristal;0,001407;0,001201;0,001245;0,000454;0,000234;0,000044;0,001509;0,001831;0,000527;0,000498;0,000088;0,000703;0,000132;0,000015;0,000952;0,000542;0,000029;0,000000;0,000278;0,000249;0,000015;0,000015;0,001262;0,002948;0,007760;0,001471;113;254;67,57833729;11,93;4703,60;10441,90;0,57
3797;16031;417;Canillas;0,001669;0,001168;0,004590;0,001335;0,000501;0,000083;0,004924;0,012100;0,002003;0,001252;0,000334;0,002670;0,000501;0,000083;0,004506;0,001335;0,000167;0,000000;0,001836;0,001001;0,000000;0,000000;0,003886;0,015923;0,022251;0,002373;504;1245;92,75517245;13,05;5131,70;12581,40;0,61
3798;16031;418;Mar de Cristal;0,001669;0,001168;0,004590;0,001335;0,000501;0,000083;0,004924;0,012100;0,002003;0,001252;0,000334;0,002670;0,000501;0,000083;0,004506;0,001335;0,000167;0,000000;0,001836;0,001001;0,000000;0,000000;0,003886;0,015923;0,022251;0,002373;504;1245;92,75517245;13,05;5131,70;12581,40;0,61
3799;16032;417;Canillas;0,007544;0,006552;0,006155;0,001985;0,000893;0,000000;0,006750;0,011416;0,002184;0,002482;0,000000;0,005857;0,000695;0,000099;0,006254;0,003375;0,000298;0,000099;0,001985;0,001191;0,000000;0,000000;0,005514;0,018248;0,042054;0,005120;586;1340;64,44513584;12,34;6074,77;14180,64;0,58
3800;16032;418;Mar de Cristal;0,008534;0,007411;0,006962;0,002246;0,001011;0,000000;0,007635;0,012913;0,002470;0,002807;0,000000;0,006625;0,000786;0,000112;0,007074;0,003818;0,000337;0,000112;0,002246;0,001347;0,000000;0,000000;0,006237;0,020641;0,047567;0,005791;663;1516;64,44513584;12,34;6074,77;14180,64;0,58
3801;16033;416;Esperanza;0,001513;0,001619;0,001619;0,000511;0,000341;0,000000;0,001982;0,001896;0,001044;0,000661;0,000043;0,000724;0,000362;0,000064;0,001001;0,000618;0,000064;0,000021;0,000277;0,000554;0,000021;0,000000;0,001958;0,002968;0,010011;0,002693;27;64;14,08156985;11,16;4415,44;10436,64;0,60
3803;16033;418;Mar de Cristal;0,009756;0,010443;0,010443;0,003298;0,002198;0,000000;0,012778;0,012229;0,006733;0,004259;0,000275;0,004672;0,002336;0,000412;0,006458;0,003985;0,000412;0,000137;0,001786;0,003572;0,000137;0,000000;0,012625;0,019138;0,064555;0,017367;177;410;14,08156985;11,16;4415,44;10436,64;0,60
3804;16033;803;Pinar del Rey;0,030141;0,032264;0,032264;0,010189;0,006792;0,000000;0,039481;0,037782;0,020802;0,013160;0,000849;0,014434;0,007217;0,001274;0,019953;0,012311;0,001274;0,000425;0,005519;0,011038;0,000425;0,000000;0,039008;0,059130;0,199452;0,053658;546;1265;14,08156985;11,16;4415,44;10436,64;0,60
3805;16034;416;Esperanza;0,001849;0,001616;0,001366;0,000366;0,000350;0,000017;0,002015;0,001449;0,000733;0,000666;0,000083;0,000949;0,000300;0,000067;0,000799;0,000566;0,000067;0,000017;0,000400;0,000600;0,000000;0,000017;0,001778;0,002473;0,010040;0,003063;106;246;56,00269904;10,83;4681,82;11311,36;0,60
3806;16034;803;Pinar del Rey;0,012550;0,010967;0,009271;0,002487;0,002374;0,000113;0,013681;0,009837;0,004975;0,004523;0,000565;0,006445;0,002035;0,000452;0,005427;0,003844;0,000452;0,000113;0,002714;0,004070;0,000000;0,000113;0,012066;0,016788;0,068154;0,020794;718;1671;56,00269904;10,83;4681,82;11311,36;0,60
3808;16035;803;Pinar del Rey;0,006127;0,007855;0,010055;0,003299;0,001885;0,000786;0,010997;0,016025;0,004085;0,005027;0,001414;0,005342;0,001571;0,000157;0,009112;0,005970;0,000314;0,000471;0,003770;0,005499;0,000000;0,000157;0,013354;0,024920;0,061644;0,013235;173;446;14,58581268;11,64;5392,56;14183,64;0,66
3811;16038;803;Pinar del Rey;0,003030;0,002885;0,003943;0,000866;0,000625;0,000000;0,003655;0,004520;0,001443;0,001106;0,000144;0,001106;0,000385;0,000096;0,001875;0,000914;0,000096;0,000096;0,000962;0,001010;0,000000;0,000048;0,003210;0,006762;0,018832;0,005115;123;268;30,53358492;11,87;4213,91;9606,22;0,57
3812;16039;421;Hortaleza;0,002691;0,003612;0,003470;0,001133;0,000921;0,000354;0,004958;0,004391;0,001700;0,001346;0,000212;0,001841;0,000637;0,000071;0,002408;0,000496;0,000212;0,000071;0,001204;0,001346;0,000000;0,000071;0,004810;0,006042;0,022292;0,008448;266;608;61,84948526;10,98;2964,66;7108,22;0,60
3813;16039;803;Pinar del Rey;0,001699;0,002280;0,002190;0,000715;0,000581;0,000224;0,003129;0,002772;0,001073;0,000849;0,000134;0,001162;0,000402;0,000045;0,001520;0,000313;0,000134;0,000045;0,000760;0,000849;0,000000;0,000045;0,003036;0,003814;0,014071;0,005332;168;384;61,84948526;10,98;2964,66;7108,22;0,60
3814;16040;421;Hortaleza;0,006998;0,006626;0,008860;0,002755;0,002010;0,000223;0,009083;0,007296;0,003201;0,001563;0,000074;0,003425;0,001266;0,000372;0,004467;0,001638;0,000223;0,000000;0,002159;0,002978;0,000000;0,000000;0,007495;0,012492;0,045231;0,017359;857;1858;96,18610304;11,23;3098,60;7181,32;0,58
3815;16040;803;Pinar del Rey;0,003789;0,003588;0,004797;0,001491;0,001088;0,000121;0,004918;0,003950;0,001733;0,000847;0,000040;0,001854;0,000685;0,000202;0,002419;0,000887;0,000121;0,000000;0,001169;0,001612;0,000000;0,000000;0,004058;0,006764;0,024490;0,009399;464;1006;96,18610304;11,23;3098,60;7181,32;0,58
3816;16042;421;Hortaleza;0,001914;0,001523;0,004742;0,001088;0,000609;0,000087;0,002697;0,005786;0,001610;0,000870;0,000044;0,001436;0,000914;0,000000;0,001653;0,000783;0,000131;0,000000;0,000827;0,000827;0,000000;0,000044;0,003107;0,008439;0,016034;0,004143;257;571;67,5408193;12,43;3798,33;8606,32;0,57
3817;16042;803;Pinar del Rey;0,004637;0,003688;0,011487;0,002635;0,001475;0,000211;0,006534;0,014016;0,003899;0,002108;0,000105;0,003478;0,002213;0,000000;0,004005;0,001897;0,000316;0,000000;0,002002;0,002002;0,000000;0,000105;0,007527;0,020443;0,038842;0,010036;624;1383;67,5408193;12,43;3798,33;8606,32;0,57
3819;16043;803;Pinar del Rey;0,003074;0,002184;0,003640;0,001294;0,000971;0,000000;0,003802;0,004853;0,001699;0,001132;0,000081;0,001779;0,000971;0,000162;0,002669;0,000647;0,000000;0,000000;0,001213;0,001699;0,000000;0,000000;0,003675;0,007583;0,020611;0,005646;394;946;95,4894308;11,82;3251,06;7983,45;0,62
3820;16044;803;Pinar del Rey;0,004643;0,004208;0,008416;0,001886;0,001596;0,000145;0,006385;0,009867;0,003047;0,002902;0,000580;0,004063;0,001161;0,000290;0,005079;0,003338;0,000290;0,000145;0,002467;0,003047;0,000000;0,000000;0,008074;0,015403;0,040081;0,009047;434;1104;55,14968782;11,78;4560,65;11573,98;0,64
3821;16045;803;Pinar del Rey;0,009406;0,007482;0,012826;0,005130;0,001924;0,000855;0,014750;0,023515;0,009406;0,007054;0,000855;0,009406;0,002138;0,001283;0,008337;0,007696;0,000641;0,000214;0,004489;0,005130;0,000428;0,000214;0,016812;0,030987;0,085379;0,011455;623;1616;38,70626925;11,45;5439,38;14270,77;0,66
3822;16046;418;Mar de Cristal;0,001159;0,001343;0,002949;0,000895;0,000263;0,000026;0,001922;0,003739;0,000922;0,000843;0,000079;0,001369;0,000316;0,000053;0,001659;0,001027;0,000026;0,000026;0,000421;0,000448;0,000000;0,000026;0,002060;0,005851;0,011599;0,002208;191;437;72,11630695;12,41;4931,67;11502,88;0,59
3823;16046;803;Pinar del Rey;0,004502;0,005218;0,011459;0,003479;0,001023;0,000102;0,007469;0,014528;0,003581;0,003274;0,000307;0,005320;0,001228;0,000205;0,006446;0,003990;0,000102;0,000102;0,001637;0,001739;0,000000;0,000102;0,008006;0,022735;0,045073;0,008581;741;1697;72,11630695;12,41;4931,67;11502,88;0,59
3824;16048;418;Mar de Cristal;0,014964;0,016146;0,018115;0,005710;0,003544;0,000788;0,019099;0,030913;0,008467;0,007482;0,000591;0,014964;0,003938;0,000788;0,015161;0,009648;0,000985;0,000197;0,005513;0,003544;0,000000;0,000197;0,019411;0,047283;0,114060;0,023227;520;1214;21,79379795;11,90;4771,69;11639,07;0,61
3825;16048;419;San Lorenzo;0,013111;0,014146;0,015872;0,005003;0,003105;0,000690;0,016734;0,027085;0,007418;0,006556;0,000518;0,013111;0,003450;0,000690;0,013284;0,008453;0,000863;0,000173;0,004830;0,003105;0,000000;0,000173;0,017007;0,041428;0,099936;0,020351;456;1064;21,79379795;11,90;4771,69;11639,07;0,61
3826;16048;420;Parque de Santa María;0,003854;0,004158;0,004665;0,001470;0,000913;0,000203;0,004918;0,007961;0,002180;0,001927;0,000152;0,003854;0,001014;0,000203;0,003904;0,002485;0,000254;0,000051;0,001420;0,000913;0,000000;0,000051;0,004999;0,012176;0,029372;0,005981;134;313;21,79379795;11,90;4771,69;11639,07;0,61
3827;16048;421;Hortaleza;0,001695;0,001829;0,002052;0,000647;0,000401;0,000089;0,002164;0,003502;0,000959;0,000848;0,000067;0,001695;0,000446;0,000089;0,001717;0,001093;0,000112;0,000022;0,000625;0,000401;0,000000;0,000022;0,002199;0,005356;0,012921;0,002631;59;138;21,79379795;11,90;4771,69;11639,07;0,61
3828;16048;803;Pinar del Rey;0,003837;0,004140;0,004645;0,001464;0,000909;0,000202;0,004897;0,007926;0,002171;0,001919;0,000151;0,003837;0,001010;0,000202;0,003888;0,002474;0,000252;0,000050;0,001414;0,000909;0,000000;0,000050;0,004977;0,012124;0,029246;0,005956;133;311;21,79379795;11,90;4771,69;11639,07;0,61
3829;16049;418;Mar de Cristal;0,003111;0,003602;0,011462;0,003602;0,000491;0,000164;0,005403;0,020303;0,002620;0,001637;0,000655;0,006386;0,000491;0,000491;0,008678;0,004748;0,000164;0,000000;0,002620;0,002129;0,000000;0,000000;0,006252;0,030307;0,042199;0,004417;481;1167;46,94293388;13,18;4945,94;12223,14;0,62
3830;16049;419;San Lorenzo;0,001043;0,001208;0,003844;0,001208;0,000165;0,000055;0,001812;0,006809;0,000879;0,000549;0,000220;0,002142;0,000165;0,000165;0,002910;0,001592;0,000055;0,000000;0,000879;0,000714;0,000000;0,000000;0,002097;0,010164;0,014152;0,001481;161;391;46,94293388;13,18;4945,94;12223,14;0,62
3832;16050;418;Mar de Cristal;0,004523;0,004789;0,008115;0,001729;0,000931;0,000133;0,008780;0,020885;0,003592;0,002794;0,000798;0,005720;0,001330;0,000266;0,007982;0,003193;0,000266;0,000000;0,002927;0,002927;0,000000;0,000000;0,008499;0,025818;0,047360;0,008927;276;675;26,85443838;12,39;4132,55;10208,07;0,62
3835;16052;418;Mar de Cristal;0,002315;0,002555;0,003992;0,001597;0,000559;0,000319;0,004152;0,008303;0,002076;0,002076;0,000399;0,001996;0,000798;0,000000;0,003193;0,001198;0,000080;0,000240;0,001437;0,001277;0,000000;0,000000;0,004738;0,011384;0,022439;0,006317;387;923;77,60110345;12,02;3445,83;8347,46;0,61
3836;16052;419;San Lorenzo;0,002374;0,002620;0,004094;0,001637;0,000573;0,000327;0,004257;0,008515;0,002129;0,002129;0,000409;0,002047;0,000819;0,000000;0,003275;0,001228;0,000082;0,000246;0,001474;0,001310;0,000000;0,000000;0,004859;0,011675;0,023012;0,006478;396;946;77,60110345;12,02;3445,83;8347,46;0,61
